month_date,grade,total_balance,current_balance,delinquent_balance,gco_balance,ecl_simple,ecl_rate
2019-02-01,A,527486769.28,363829426.78,23452286.25,140205056.25,90331838.72,0.171249
2019-02-01,B,1294763775.39,693168774.14,64206513.75,537388487.5,373118699.99,0.288175
2019-02-01,C,1960514816.61,890240780.36,61153356.25,1009120680.0,768441729.2,0.391959
2019-02-01,D,1316834743.64,488100808.64,27430201.25,801303733.75,632692227.09,0.480464
2019-02-01,E,829722147.01,275082399.51,5835016.25,548804731.25,455396188.41,0.548854
2019-02-01,F,341455316.78,100777561.78,1784468.75,238893286.25,207590959.61,0.607959
2019-02-01,G,115553813.3,36237763.3,600652.5,78715397.5,73849398.6,0.639091
2019-03-01,A,526209461.99,362485840.74,23283965.0,140439656.25,90381934.78,0.17176
2019-03-01,B,1292759504.04,691081011.54,63065495.0,538612997.5,373430657.42,0.288863
2019-03-01,C,1957904378.1,887601866.85,59718577.5,1010583933.75,768672126.57,0.392599
2019-03-01,D,1315301393.78,486553433.78,26721088.75,802026871.25,632695361.11,0.481027
2019-03-01,E,828935178.6,274295431.1,5680741.25,548959006.25,455255718.51,0.549205
2019-03-01,F,341221633.39,100543878.39,1775990.0,238901765.0,207518049.59,0.608162
2019-03-01,G,115479511.55,36163461.55,600652.5,78715397.5,73821157.57,0.639258
2019-04-01,A,496880257.49,332119572.49,18369286.25,146391398.75,91652463.1,0.184456
2019-04-01,B,1244593733.25,641325124.5,44604791.25,558663817.5,377391877.39,0.303225
2019-04-01,C,1904323523.24,833325265.74,37713012.5,1033285245.0,770432858.78,0.40457
2019-04-01,D,1285740810.9,456797117.15,14203415.0,814740278.75,632227217.6,0.491722
2019-04-01,E,813804222.48,259103274.98,3558121.25,551142826.25,452200772.99,0.555663
2019-04-01,F,336373692.88,95632634.13,1427086.25,239313972.5,206112624.05,0.612749
2019-04-01,G,113960836.37,34617012.62,465162.5,78878661.25,73321550.31,0.643393
2019-05-01,A,476131725.82,310959938.32,14407351.25,150764436.25,92557780.73,0.194395
2019-05-01,B,1207420147.49,603595617.49,31468126.25,572356403.75,379703822.63,0.314475
2019-05-01,C,1863279874.43,791884581.93,21344052.5,1050051240.0,771517804.5,0.414064
2019-05-01,D,1263314597.05,434251903.3,7419522.5,821643171.25,630695504.88,0.499239
2019-05-01,E,802492220.93,247739848.43,2234628.75,552517743.75,449800572.18,0.560505
2019-05-01,F,332712753.31,91956394.56,929496.25,239826862.5,205149155.5,0.616595
2019-05-01,G,112793033.51,33447573.51,364968.75,78980491.25,72927880.73,0.646564
2019-06-01,A,451448268.33,286000932.08,9530625.0,155916711.25,93584749.22,0.207299
2019-06-01,B,1162504640.29,558229844.04,18005868.75,586268927.5,381491944.14,0.328164
2019-06-01,C,1812625488.85,741015188.85,10662633.75,1060947666.25,768858400.99,0.424168
2019-06-01,D,1235390003.65,406091456.15,3604191.25,825694356.25,626842701.13,0.507405
2019-06-01,E,787669433.92,232807517.67,1434205.0,553427711.25,446252512.06,0.566548
2019-06-01,F,327873621.4,87095098.9,602607.5,240175915.0,203719793.31,0.621336
2019-06-01,G,111280850.37,31924085.37,245501.25,79111263.75,72416537.67,0.650755
2019-07-01,A,434230228.15,268714020.65,6192845.0,159323362.5,94217628.68,0.216976
2019-07-01,B,1129392827.24,524920129.74,10783355.0,593689342.5,381739753.07,0.338004
2019-07-01,C,1776073163.51,704286913.51,5773030.0,1066013220.0,765805321.96,0.431179
2019-07-01,D,1215804539.8,386439054.8,2025443.75,827340041.25,623624831.69,0.512932
2019-07-01,E,777433368.14,222551285.64,803972.5,554078110.0,443813613.88,0.57087
2019-07-01,F,324463799.3,83685276.8,310951.25,240467571.25,202735407.04,0.624832
2019-07-01,G,110162864.45,30806099.45,135405.0,79221360.0,72046078.62,0.653996
2019-08-01,A,411140116.83,245526223.08,3024342.5,162589551.25,94618428.3,0.230137
2019-08-01,B,1086378563.41,481774030.91,5623238.75,598981293.75,380430611.86,0.350182
2019-08-01,C,1727542298.82,655540701.32,2897756.25,1069103841.25,760274543.48,0.44009
2019-08-01,D,1189631980.52,360189209.27,1090656.25,828352115.0,618815392.28,0.520174
2019-08-01,E,763307194.0,208357961.5,439981.25,554509251.25,440236644.96,0.576749
2019-08-01,F,319747995.12,78969472.62,185257.5,240593265.0,201242565.85,0.629379
2019-08-01,G,108688192.99,29311091.74,84638.75,79292462.5,71518444.17,0.658015
2019-09-01,A,388377633.21,222723789.46,1572117.5,164081726.25,94409572.01,0.243087
2019-09-01,B,1043792667.74,439121070.24,2615556.25,602056041.25,378322333.95,0.36245
2019-09-01,C,1678606865.45,606422517.95,1782577.5,1070401770.0,753956692.5,0.449156
2019-09-01,D,1163359805.49,333830759.24,734123.75,828794922.5,613742197.58,0.52756
2019-09-01,E,748411917.77,193396385.27,355385.0,554660147.5,436328136.07,0.583005
2019-09-01,F,314724339.44,73929050.69,73206.25,240722082.5,199648619.64,0.63436
2019-09-01,G,107103614.56,27726513.31,61051.25,79316050.0,70927838.78,0.662236
2019-10-01,A,374249956.89,208578093.14,882193.75,164789670.0,94203722.41,0.251713
2019-10-01,B,1017016394.75,412247047.25,1457346.25,603312001.25,376751910.92,0.370448
2019-10-01,C,1648045209.2,575779282.95,1213948.75,1071051977.5,749943334.76,0.45505
2019-10-01,D,1146869360.62,317249704.37,675962.5,828943693.75,610503599.41,0.532322
2019-10-01,E,739348763.18,184265974.43,355661.25,554727127.5,433938127.51,0.586919
2019-10-01,F,311590867.94,70795579.19,38930.0,240756358.75,198633375.79,0.637481
2019-10-01,G,106147364.3,26770263.05,33277.5,79343823.75,70578123.14,0.664907
2019-11-01,A,352502506.98,186811773.23,389406.25,165301327.5,93686279.42,0.265775
2019-11-01,B,977836872.58,372994255.08,859392.5,603983225.0,374011939.37,0.382489
2019-11-01,C,1602654796.17,530215682.42,963198.75,1071475915.0,743766799.78,0.464084
2019-11-01,D,1122360944.0,292627302.75,517373.75,829216267.5,605711768.77,0.539676
2019-11-01,E,725335933.36,170162874.61,389215.0,554783843.75,430222076.37,0.593135
2019-11-01,F,306771329.01,65956405.26,58565.0,240756358.75,197045433.71,0.64232
2019-11-01,G,104623387.08,25246285.83,20336.25,79356765.0,70005284.05,0.669117
2019-12-01,A,339939262.98,174223794.23,268132.5,165447336.25,93337943.81,0.274572
2019-12-01,B,954394564.3,349476424.3,643343.75,604274796.25,372335553.26,0.390127
2019-12-01,C,1574948545.59,502500591.84,837653.75,1071610300.0,739938552.85,0.469818
2019-12-01,D,1107363426.52,277482862.77,582016.25,829298547.5,602745600.82,0.544307
2019-12-01,E,716547479.07,161301022.82,384540.0,554861916.25,427910225.4,0.597183
2019-12-01,F,303775496.59,62895207.84,101766.25,240778522.5,196064907.25,0.645427
2019-12-01,G,103701746.9,24324645.65,20336.25,79356765.0,69654981.82,0.671686
2020-01-01,A,319452246.49,153720627.74,183536.25,165548082.5,92718867.93,0.290243
2020-01-01,B,918989855.78,313980510.78,495847.5,604513497.5,369725962.36,0.402318
2020-01-01,C,1532713453.24,460116430.74,708475.0,1071888547.5,734143249.31,0.478983
2020-01-01,D,1084736795.68,254705123.18,630657.5,829401015.0,598259131.28,0.551525
2020-01-01,E,703376028.13,148069710.63,385985.0,554920332.5,424420203.54,0.603404
2020-01-01,F,299247517.53,58343832.53,125162.5,240778522.5,194572660.58,0.650206
2020-01-01,G,102198347.52,22821246.27,0.0,79377101.25,69093622.84,0.676074
2020-02-01,A,301708158.1,135976539.35,109225.0,165622393.75,92176069.42,0.305514
2020-02-01,B,888692048.42,283610283.42,466267.5,604615497.5,367454088.81,0.413477
2020-02-01,C,1496418680.0,423646408.75,700973.75,1072071297.5,729143864.71,0.487259
2020-02-01,D,1064937564.37,234819765.62,637287.5,829480511.25,594327524.47,0.558087
2020-02-01,E,691582353.23,136261755.73,371365.0,554949232.5,421285648.62,0.609162
2020-02-01,F,295103099.32,54199414.32,125162.5,240778522.5,193208411.96,0.654715
2020-02-01,G,100834209.46,21442126.96,14981.25,79377101.25,68573430.49,0.680061
2020-03-01,A,296871515.69,131139896.94,90525.0,165641093.75,92027578.64,0.309991
2020-03-01,B,879632441.83,274550676.83,429292.5,604652472.5,366774486.89,0.416963
2020-03-01,C,1485178085.89,412392214.64,670798.75,1072115072.5,727587144.51,0.489899
2020-03-01,D,1058823876.49,228706077.74,605752.5,829512046.25,593115693.46,0.560165
2020-03-01,E,687649418.97,132328821.47,371365.0,554949232.5,420236113.6,0.61112
2020-03-01,F,293745507.57,52841822.57,125162.5,240778522.5,192761523.5,0.656219
2020-03-01,G,100422117.43,21030034.93,14981.25,79377101.25,68416800.21,0.681292
2020-04-01,A,279957792.15,114217673.4,68255.0,165671863.75,91497681.02,0.326827
2020-04-01,B,850522805.59,245363690.59,362567.5,604796547.5,364609789.72,0.428689
2020-04-01,C,1448556362.58,375664602.58,608472.5,1072283287.5,722530590.66,0.498794
2020-04-01,D,1039188300.82,209039902.07,528742.5,829619656.25,589227251.44,0.567007
2020-04-01,E,675115459.93,119758312.43,239338.75,555117808.75,416966428.73,0.617622
2020-04-01,F,289279784.47,48350195.72,134300.0,240795288.75,191297519.75,0.661289
2020-04-01,G,98972732.86,19580650.36,14981.25,79377101.25,67865909.89,0.685703
2020-05-01,A,270119496.41,104354217.66,93415.0,165671863.75,91186388.62,0.337578
2020-05-01,B,834332688.2,229163628.2,351092.5,604817967.5,363379930.34,0.435534
2020-05-01,C,1428243037.23,355339377.23,503646.25,1072400013.75,719731657.83,0.503928
2020-05-01,D,1028329595.85,198159947.1,476977.5,829692671.25,587082819.03,0.570909
2020-05-01,E,668559724.63,113178777.13,207888.75,555173058.75,415241307.24,0.621098
2020-05-01,F,286885842.16,45956253.41,114665.0,240814923.75,190518782.01,0.664093
2020-05-01,G,98169271.28,18777188.78,14981.25,79377101.25,67560525.65,0.688204
2020-06-01,A,255880485.59,90115206.84,49810.0,165715468.75,90745289.16,0.354639
2020-06-01,B,809985092.35,204773107.35,250495.0,604961490.0,361575218.54,0.446397
2020-06-01,C,1396274423.36,323301339.61,507025.0,1072466058.75,715282975.87,0.51228
2020-06-01,D,1011188316.46,180950178.96,334113.75,829904023.75,583739933.24,0.577281
2020-06-01,E,657647462.33,102231622.33,169383.75,555246456.25,412361523.68,0.627025
2020-06-01,F,282981176.68,42021901.68,78986.25,240880288.75,189262187.95,0.668815
2020-06-01,G,96841738.21,17449655.71,14981.25,79377101.25,67055949.34,0.692428
2020-07-01,A,247340294.7,81575015.95,49810.0,165715468.75,90471717.27,0.365778
2020-07-01,B,795990739.0,190751554.0,264945.0,604974240.0,360512313.73,0.45291
2020-07-01,C,1378510308.42,305465654.67,509957.5,1072534696.25,712826515.14,0.517099
2020-07-01,D,1001425040.62,171138708.12,357658.75,829928673.75,581795139.18,0.580967
2020-07-01,E,651713164.08,96247174.08,172422.5,555293567.5,410797932.83,0.630335
2020-07-01,F,280794811.87,39813309.37,92713.75,240888788.75,188544857.83,0.671468
2020-07-01,G,96112904.03,16720821.53,14981.25,79377101.25,66778929.91,0.694797
2020-08-01,A,235305535.22,69540256.47,33660.0,165731618.75,90091767.19,0.382871
2020-08-01,B,774994713.03,169752978.03,159970.0,605081765.0,358945735.79,0.463159
2020-08-01,C,1349816366.41,276737032.66,307062.5,1072772271.25,708903747.2,0.525185
2020-08-01,D,985548717.28,155181911.03,249007.5,830117798.75,578696620.39,0.587182
2020-08-01,E,641797425.66,86331435.66,145392.5,555320597.5,408164022.25,0.63597
2020-08-01,F,277202669.81,36221167.31,77817.5,240903685.0,187369456.87,0.675929
2020-08-01,G,94859549.17,15467466.67,0.0,79392082.5,66309959.82,0.699033
2020-09-01,A,223928181.94,58158653.19,29410.0,165740118.75,89730892.5,0.400713
2020-09-01,B,755790091.23,150498206.23,132770.0,605159115.0,357510924.51,0.473029
2020-09-01,C,1324077546.55,250969312.8,242823.75,1072865410.0,705336097.02,0.5327
2020-09-01,D,971130299.32,140732043.07,266857.5,830131398.75,575813560.87,0.592931
2020-09-01,E,633279220.7,77754580.7,167492.5,555357147.5,405905929.49,0.640959
2020-09-01,F,274067218.06,33085715.56,51913.75,240929588.75,186349598.21,0.679941
2020-09-01,G,93727625.42,14335542.92,0.0,79392082.5,65879731.81,0.702885
2020-10-01,A,217002116.25,51232587.5,29410.0,165740118.75,89509026.63,0.41248
2020-10-01,B,744401847.9,139068312.9,174420.0,605159115.0,356644515.78,0.479102
2020-10-01,C,1307989741.73,234833907.98,264073.75,1072891760.0,703095551.08,0.537539
2020-10-01,D,962336082.42,131884276.17,303407.5,830148398.75,574059875.99,0.596527
2020-10-01,E,628008086.41,72426050.16,224888.75,555357147.5,404497899.04,0.644097
2020-10-01,F,272053405.46,31071902.96,51913.75,240929588.75,185686696.7,0.682538
2020-10-01,G,93068418.98,13659336.48,17000.0,79392082.5,65627244.4,0.705151
2020-11-01,A,208016988.87,42208657.62,43052.5,165765278.75,89235828.02,0.428983
2020-11-01,B,729363631.71,124028396.71,123250.0,605211985.0,355513480.81,0.48743
2020-11-01,C,1286568614.87,213396057.37,208993.75,1072963563.75,700123481.64,0.544179
2020-11-01,D,950393620.57,119931614.32,274868.75,830187137.5,571683197.32,0.601523
2020-11-01,E,621027204.93,65436668.68,196668.75,555393867.5,402651341.03,0.648363
2020-11-01,F,269355003.43,28373500.93,33978.75,240947523.75,184806933.05,0.686109
2020-11-01,G,92103429.28,12694346.78,17000.0,79392082.5,65260465.64,0.708556
2020-12-01,A,202540385.19,36732053.94,43052.5,165765278.75,89060393.44,0.439717
2020-12-01,B,719883673.79,114548438.79,123250.0,605211985.0,354787968.95,0.492841
2020-12-01,C,1272374702.48,199158454.98,234663.75,1072981583.75,698144708.13,0.548694
2020-12-01,D,942679977.24,112217970.99,175673.75,830286332.5,570179699.33,0.60485
2020-12-01,E,616342452.77,60751916.52,131346.25,555459190.0,401430621.26,0.651311
2020-12-01,F,267479702.97,26498200.47,22227.5,240959275.0,184195188.84,0.688632
2020-12-01,G,91453028.41,12043945.91,17000.0,79392082.5,65013257.58,0.710892
2021-01-01,A,196082163.55,30273832.3,43052.5,165765278.75,88853514.23,0.453144
2021-01-01,B,708066548.33,102731313.33,93500.0,605241735.0,353894646.18,0.499804
2021-01-01,C,1253997487.79,180764240.29,159013.75,1073074233.75,695607779.33,0.554712
2021-01-01,D,932487529.66,102019573.41,152150.0,830315806.25,568149670.09,0.609284
2021-01-01,E,610260887.97,54637626.72,157271.25,555465990.0,399809981.78,0.655146
2021-01-01,F,265022916.15,24041413.65,0.0,240981502.5,183396991.22,0.692004
2021-01-01,G,90504385.96,11095303.46,17000.0,79392082.5,64652692.17,0.71436
2021-02-01,A,190661455.16,24853123.91,38802.5,165769528.75,88681334.63,0.465125
2021-02-01,B,698304747.12,92969512.12,53550.0,605281685.0,353162410.04,0.505743
2021-02-01,C,1238811203.45,165516330.95,186638.75,1073108233.75,693497802.63,0.559809
2021-02-01,D,924223403.65,93742697.4,82450.0,830398256.25,566529049.07,0.612978
2021-02-01,E,605464034.07,49798272.82,170871.25,555494890.0,398541903.15,0.658242
2021-02-01,F,263010685.22,22029182.72,0.0,240981502.5,182734610.37,0.69478
2021-02-01,G,89717411.71,10308329.21,17000.0,79392082.5,64353574.53,0.717292
2021-03-01,A,189503521.78,23695190.53,38802.5,165769528.75,88644242.01,0.467771
2021-03-01,B,696922852.93,91587617.93,43350.0,605291885.0,353060442.46,0.506599
2021-03-01,C,1237235744.28,163940871.78,186638.75,1073108233.75,693276975.43,0.560343
2021-03-01,D,923466927.7,92986221.45,82450.0,830398256.25,566377430.5,0.613316
2021-03-01,E,605176641.69,49510880.44,170871.25,555494890.0,398465210.19,0.658428
2021-03-01,F,262914729.39,21933226.89,0.0,240981502.5,182703023.89,0.694914
2021-03-01,G,89687921.9,10278839.4,17000.0,79392082.5,64342365.87,0.717403
2021-04-01,A,184325144.31,18516813.06,38802.5,165769528.75,88478360.65,0.480012
2021-04-01,B,687009417.25,81643561.0,32321.25,605333535.0,352321016.91,0.512833
2021-04-01,C,1221172988.5,147878116.0,139038.75,1073155833.75,691044833.95,0.565886
2021-04-01,D,915032905.96,84543699.71,37400.0,830451806.25,564710238.0,0.617147
2021-04-01,E,600294639.95,44579578.7,133025.0,555582036.25,397200499.26,0.661676
2021-04-01,F,260767535.01,19786032.51,0.0,240981502.5,181996216.12,0.697925
2021-04-01,G,88792467.31,9383384.81,17000.0,79392082.5,64002016.4,0.720805
2021-05-01,A,181930368.98,16122037.73,38802.5,165769528.75,88401647.7,0.485909
2021-05-01,B,681490874.57,76125018.32,32321.25,605333535.0,351898676.62,0.516366
2021-05-01,C,1211090393.64,137795521.14,139038.75,1073155833.75,689631588.04,0.56943
2021-05-01,D,909359351.13,78870144.88,37400.0,830451806.25,563573101.67,0.619747
2021-05-01,E,597046869.43,41331808.18,124525.0,555590536.25,396337637.02,0.66383
2021-05-01,F,259340268.22,18358765.72,0.0,240981502.5,181526392.22,0.699955
2021-05-01,G,88235258.62,8817676.12,8500.0,79409082.5,63797674.06,0.723041
2021-06-01,A,178700370.26,12892039.01,0.0,165808331.25,88311550.18,0.494188
2021-06-01,B,673826032.81,68460176.56,30621.25,605335235.0,351312709.37,0.52137
2021-06-01,C,1197135552.14,123810547.14,152447.5,1073172557.5,687684734.63,0.574442
2021-06-01,D,902074996.47,71539040.22,73950.0,830462006.25,562118912.39,0.62314
2021-06-01,E,592811159.12,37080075.37,140547.5,555590536.25,395206916.87,0.666666
2021-06-01,F,257474500.3,16469197.8,23800.0,240981502.5,180910455.17,0.702634
2021-06-01,G,87394291.45,7976708.95,8500.0,79409082.5,63478034.49,0.726341
2021-07-01,A,177254001.13,11445669.88,0.0,165808331.25,88265217.97,0.497959
2021-07-01,B,669372718.97,64006862.72,30621.25,605335235.0,350971892.25,0.52433
2021-07-01,C,1188449723.98,115124718.98,91757.5,1073233247.5,686491908.47,0.577636
2021-07-01,D,897285725.54,66749769.29,73950.0,830462006.25,561159010.86,0.625396
2021-07-01,E,590017838.01,34286754.26,107822.5,555623261.25,394476247.42,0.668584
2021-07-01,F,256215020.43,15209717.93,23800.0,240981502.5,180495862.92,0.70447
2021-07-01,G,86873376.23,7455793.73,8500.0,79409082.5,63280042.07,0.728417
2021-08-01,A,175209500.31,9401169.06,0.0,165808331.25,88199725.53,0.503396
2021-08-01,B,663133961.15,57754504.9,44221.25,605335235.0,350496113.53,0.528545
2021-08-01,C,1176242209.94,102903604.94,43732.5,1073294872.5,684806904.96,0.582199
2021-08-01,D,890779568.44,60243612.19,55250.0,830480706.25,559863015.45,0.628509
2021-08-01,E,586305085.98,30574002.23,84022.5,555647061.25,393496197.56,0.671146
2021-08-01,F,254562876.9,13557574.4,23800.0,240981502.5,179952014.68,0.706906
2021-08-01,G,86091770.39,6674187.89,8500.0,79409082.5,62982964.88,0.731579
2021-09-01,A,173503082.15,7694750.9,0.0,165808331.25,88145063.04,0.508032
2021-09-01,B,657219884.97,51840428.72,13600.0,605365856.25,350054881.53,0.53263
2021-09-01,C,1164809882.87,91471277.87,43732.5,1073294872.5,683204471.3,0.586537
2021-09-01,D,884410962.41,53875006.16,46750.0,830489206.25,558590215.98,0.631596
2021-09-01,E,582712161.52,26981077.77,39822.5,555691261.25,392557319.87,0.673673
2021-09-01,F,252991237.88,11985935.38,23800.0,240981502.5,179434666.71,0.709252
2021-09-01,G,85371003.39,5953420.89,8500.0,79409082.5,62709011.67,0.734547
2021-10-01,A,172838672.68,7030341.43,0.0,165808331.25,88123779.71,0.509861
2021-10-01,B,653753026.45,48373570.2,13600.0,605365856.25,349789558.94,0.535048
2021-10-01,C,1157204750.31,83836395.31,73482.5,1073294872.5,682140817.19,0.589473
2021-10-01,D,880601299.54,50039843.29,72250.0,830489206.25,557827430.76,0.633462
2021-10-01,E,580378258.5,24647174.75,16022.5,555715061.25,391945226.92,0.675327
2021-10-01,F,251947567.59,10942265.09,23800.0,240981502.5,179091114.08,0.710827
2021-10-01,G,84850913.66,5433331.16,8500.0,79409082.5,62511333.01,0.73672
2021-11-01,A,171919398.42,6111067.17,0.0,165808331.25,88094332.17,0.512416
2021-11-01,B,648738337.44,43358881.19,13600.0,605365856.25,349405779.15,0.538593
2021-11-01,C,1147074418.2,73678863.2,90950.0,1073304605.0,680726964.96,0.593446
2021-11-01,D,875022175.78,44449308.28,36911.25,830535956.25,556729611.49,0.636246
2021-11-01,E,577211498.28,21480414.53,0.0,555731083.75,391107373.66,0.677581
2021-11-01,F,250530000.41,9524697.91,0.0,241005302.5,178635748.35,0.713031
2021-11-01,G,84133221.57,4715639.07,0.0,79417582.5,62242754.0,0.739812
2021-12-01,A,171456282.08,5647950.83,0.0,165808331.25,88079496.95,0.513714
2021-12-01,B,645618669.81,40239213.56,13600.0,605365856.25,349167027.47,0.540825
2021-12-01,C,1140424978.5,67029423.5,70550.0,1073325005.0,679803215.83,0.596096
2021-12-01,D,871725019.7,41152152.2,36911.25,830535956.25,556068770.79,0.637895
2021-12-01,E,575310888.85,19579805.1,0.0,555731083.75,390600180.81,0.678938
2021-12-01,F,249645628.14,8640325.64,0.0,241005302.5,178344633.03,0.714391
2021-12-01,G,83704219.27,4286636.77,0.0,79417582.5,62079696.37,0.741656
2022-01-01,A,170925794.27,5117463.02,0.0,165808331.25,88062503.58,0.515209
2022-01-01,B,641307135.13,35927678.88,0.0,605379456.25,348842114.65,0.543955
2022-01-01,C,1131714733.08,58319178.08,56950.0,1073338605.0,678587849.29,0.59961
2022-01-01,D,867204198.99,36595631.49,72611.25,830535956.25,555163760.36,0.640177
2022-01-01,E,572784512.62,17053428.87,0.0,555731083.75,389925997.06,0.680755
2022-01-01,F,248449886.93,7444584.43,0.0,241005302.5,177951022.1,0.716245
2022-01-01,G,83049865.78,3632283.28,0.0,79417582.5,61830985.98,0.744504
2022-02-01,A,170478251.74,4669920.49,0.0,165808331.25,88048167.25,0.516477
2022-02-01,B,637694677.12,32315220.87,0.0,605379456.25,348565649.17,0.546603
2022-02-01,C,1124397950.32,50952691.57,106653.75,1073338605.0,677566177.46,0.602604
2022-02-01,D,863513167.94,32887600.44,89611.25,830535956.25,554424493.57,0.642057
2022-02-01,E,570727908.3,14988324.55,8500.0,555731083.75,389376970.46,0.682246
2022-02-01,F,247458330.91,6453028.41,0.0,241005302.5,177624624.31,0.717796
2022-02-01,G,82519153.22,3101570.72,0.0,79417582.5,61629269.73,0.746848
2022-03-01,A,170447082.77,4638751.52,0.0,165808331.25,88047168.8,0.516566
2022-03-01,B,637418585.19,32039128.94,0.0,605379456.25,348544519.54,0.546806
2022-03-01,C,1123682400.39,50237141.64,106653.75,1073338605.0,677465881.06,0.602898
2022-03-01,D,863255588.93,32630021.43,89611.25,830535956.25,554372867.66,0.642189
2022-03-01,E,570515735.23,14776151.48,8500.0,555731083.75,389320350.38,0.682401
2022-03-01,F,247346507.51,6341205.01,0.0,241005302.5,177587814.58,0.717972
2022-03-01,G,82487771.1,3070188.6,0.0,79417582.5,61617341.84,0.746988
2022-04-01,A,169969145.6,4160814.35,0.0,165808331.25,88031858.81,0.517928
2022-04-01,B,633587505.25,28208049.0,0.0,605379456.25,348251322.68,0.54965
2022-04-01,C,1116387219.8,42918904.8,99960.0,1073368355.0,676457224.97,0.605934
2022-04-01,D,859498807.14,28844339.64,93011.25,830561456.25,553631717.4,0.644133
2022-04-01,E,568551631.14,12812047.39,8500.0,555731083.75,388796213.46,0.683836
2022-04-01,F,246394343.83,5389041.33,0.0,241005302.5,177274383.86,0.719474
2022-04-01,G,81970304.47,2552721.97,0.0,79417582.5,61420660.18,0.749304
2022-05-01,A,169645414.86,3837083.61,0.0,165808331.25,88021488.6,0.518856
2022-05-01,B,630926928.15,25547471.9,0.0,605379456.25,348047705.72,0.551645
2022-05-01,C,1111624030.24,38155715.24,99960.0,1073368355.0,675789583.54,0.60793
2022-05-01,D,856840410.66,26185943.16,93011.25,830561456.25,553098901.67,0.64551
2022-05-01,E,567233933.27,11494349.52,8500.0,555731083.75,388444575.23,0.684805
2022-05-01,F,245778096.26,4772793.76,0.0,241005302.5,177071529.12,0.720453
2022-05-01,G,81572113.98,2154531.48,0.0,79417582.5,61269313.68,0.751106
2022-06-01,A,169211380.3,3403049.05,0.0,165808331.25,88007584.97,0.520104
2022-06-01,B,627429095.87,22015639.62,34000.0,605379456.25,347784213.79,0.5543
2022-06-01,C,1105294522.77,31816007.77,82960.0,1073395555.0,674914239.12,0.610619
2022-06-01,D,853298271.54,22623404.04,102000.0,830572867.5,552394472.75,0.647364
2022-06-01,E,565519689.17,9780105.42,8500.0,555731083.75,387987115.45,0.686072
2022-06-01,F,244980411.41,3975108.91,0.0,241005302.5,176808949.33,0.721727
2022-06-01,G,81037533.75,1619951.25,0.0,79417582.5,61066127.39,0.753554
2022-07-01,A,168912611.58,3104280.33,0.0,165808331.25,87998014.37,0.520968
2022-07-01,B,625081190.86,19667734.61,34000.0,605379456.25,347604525.97,0.556095
2022-07-01,C,1101430662.16,27930897.16,104210.0,1073395555.0,674374320.69,0.612271
2022-07-01,D,850915050.96,20227433.46,114750.0,830572867.5,551917197.81,0.648616
2022-07-01,E,564435317.92,8695734.17,8500.0,555731083.75,387697742.29,0.686877
2022-07-01,F,244467826.23,3462523.73,0.0,241005302.5,176640217.9,0.72255
2022-07-01,G,80730199.94,1312617.44,0.0,79417582.5,60949314.21,0.754975
2022-08-01,A,168514405.61,2706074.36,0.0,165808331.25,87985258.45,0.522123
2022-08-01,B,622122377.72,16708921.47,34000.0,605379456.25,347378084.67,0.558376
2022-08-01,C,1096651519.58,23151754.58,104210.0,1073395555.0,673704443.17,0.614329
2022-08-01,D,847922448.68,17213581.18,83300.0,830625567.5,551340638.88,0.650225
2022-08-01,E,563072927.98,7333344.23,0.0,555739583.75,387338008.97,0.6879
2022-08-01,F,243880320.51,2875018.01,0.0,241005302.5,176446824.32,0.723498
2022-08-01,G,80367471.73,949889.23,0.0,79417582.5,60811446.41,0.756667
2022-09-01,A,168117391.04,2309059.79,0.0,165808331.25,87972540.7,0.52328
2022-09-01,B,619236198.48,13822742.23,34000.0,605379456.25,347157202.12,0.560622
2022-09-01,C,1092286940.25,18775955.25,42670.0,1073468315.0,673123093.35,0.616251
2022-09-01,D,844987110.57,14278243.07,83300.0,830625567.5,550752316.44,0.651788
2022-09-01,E,561779595.56,6040011.81,0.0,555739583.75,386992872.85,0.68887
2022-09-01,F,243298852.23,2293549.73,0.0,241005302.5,176255418.13,0.72444
2022-09-01,G,80054766.26,637183.76,0.0,79417582.5,60692591.54,0.758138
2022-10-01,A,167842399.84,2034068.59,0.0,165808331.25,87963731.78,0.524085
2022-10-01,B,617283794.66,11838994.66,65343.75,605379456.25,347011655.36,0.562159
2022-10-01,C,1089403140.33,15876855.33,57970.0,1073468315.0,672720080.25,0.617513
2022-10-01,D,842984725.79,12275858.29,54400.0,830654467.5,550363373.87,0.652875
2022-10-01,E,560918378.19,5178794.44,0.0,555739583.75,386763050.09,0.689518
2022-10-01,F,242940351.02,1935048.52,0.0,241005302.5,176137407.65,0.725023
2022-10-01,G,79879629.21,462046.71,0.0,79417582.5,60626024.45,0.758967
2022-11-01,A,167475357.69,1667026.44,0.0,165808331.25,87951974.15,0.525164
2022-11-01,B,614818714.39,9346714.39,58543.75,605413456.25,346838995.35,0.564132
2022-11-01,C,1086024186.33,12485151.33,60520.0,1073478515.0,672251603.98,0.619002
2022-11-01,D,840466429.58,9732062.08,59500.0,830674867.5,549868160.17,0.654242
2022-11-01,E,559848065.85,4108482.1,0.0,555739583.75,386477428.67,0.690326
2022-11-01,F,242503075.29,1497772.79,0.0,241005302.5,175993466.38,0.725737
2022-11-01,G,79754318.58,336736.08,0.0,79417582.5,60578395.68,0.759563
