month_date,grade,dpd_bucket,balance,count,gco_amount,recovery_amount,nco_amount
2018-05-01,F,90+,2279338.75,149,0.0,0.0,0.0
2018-05-01,F,120+,3231955.0,211,0.0,0.0,0.0
2018-05-01,F,150+,2894951.25,175,0.0,0.0,0.0
2018-05-01,F,180+,3204776.25,197,0.0,0.0,0.0
2018-05-01,F,GCO,219516792.5,13121,186589273.62,31720176.52,154869097.11
2018-06-01,F,Current,138808608.27,13105,0.0,0.0,0.0
2018-06-01,F,30+,1407005.0,90,0.0,0.0,0.0
2018-06-01,F,60+,1470415.0,102,0.0,0.0,0.0
2018-06-01,F,90+,2380913.75,147,0.0,0.0,0.0
2018-06-01,F,120+,2412385.0,156,0.0,0.0,0.0
2018-06-01,F,150+,2775781.25,184,0.0,0.0,0.0
2018-06-01,F,180+,2534636.25,159,0.0,0.0,0.0
2018-06-01,F,GCO,223608225.0,13371,190066991.25,32311388.51,157755602.74
2018-07-01,F,Current,136027146.11,12794,0.0,0.0,0.0
2018-07-01,F,30+,1570736.25,104,0.0,0.0,0.0
2018-07-01,F,60+,1456623.75,94,0.0,0.0,0.0
2018-07-01,F,90+,1385053.75,99,0.0,0.0,0.0
2018-07-01,F,120+,2483530.0,152,0.0,0.0,0.0
2018-07-01,F,150+,2279338.75,149,0.0,0.0,0.0
2018-07-01,F,180+,3231955.0,211,0.0,0.0,0.0
2018-07-01,F,GCO,225616520.0,13493,191774042.0,32601587.14,159172454.86
2018-08-01,F,Current,130012863.29,12480,0.0,0.0,0.0
2018-08-01,F,30+,741433.75,45,0.0,0.0,0.0
2018-08-01,F,60+,1494172.5,98,0.0,0.0,0.0
2018-08-01,F,90+,1386031.25,88,0.0,0.0,0.0
2018-08-01,F,120+,1517590.0,107,0.0,0.0,0.0
2018-08-01,F,150+,2365018.75,144,0.0,0.0,0.0
2018-08-01,F,180+,2386141.25,154,0.0,0.0,0.0
2018-08-01,F,GCO,228960781.25,13719,194616664.06,33084832.89,161531831.17
2018-09-01,F,Current,124314812.87,12157,0.0,0.0,0.0
2018-09-01,F,30+,422407.5,26,0.0,0.0,0.0
2018-09-01,F,60+,684398.75,43,0.0,0.0,0.0
2018-09-01,F,90+,1467610.0,90,0.0,0.0,0.0
2018-09-01,F,120+,1239236.25,84,0.0,0.0,0.0
2018-09-01,F,150+,727132.5,55,0.0,0.0,0.0
2018-09-01,F,180+,2796755.0,175,0.0,0.0,0.0
2018-09-01,F,GCO,231955182.5,13911,197161905.12,33517523.87,163644381.25
2018-10-01,F,Current,120760349.65,11744,0.0,0.0,0.0
2018-10-01,F,30+,500373.75,30,0.0,0.0,0.0
2018-10-01,F,60+,418370.0,27,0.0,0.0,0.0
2018-10-01,F,90+,720098.75,43,0.0,0.0,0.0
2018-10-01,F,120+,1497657.5,99,0.0,0.0,0.0
2018-10-01,F,150+,1347335.0,85,0.0,0.0,0.0
2018-10-01,F,180+,1574136.25,111,0.0,0.0,0.0
2018-10-01,F,GCO,233711941.25,14017,198655150.06,33771375.51,164883774.55
2018-11-01,F,Current,114937279.5,11366,0.0,0.0,0.0
2018-11-01,F,30+,367752.5,22,0.0,0.0,0.0
2018-11-01,F,60+,498440.0,29,0.0,0.0,0.0
2018-11-01,F,90+,399436.25,24,0.0,0.0,0.0
2018-11-01,F,120+,672116.25,43,0.0,0.0,0.0
2018-11-01,F,150+,1482442.5,90,0.0,0.0,0.0
2018-11-01,F,180+,1259657.5,86,0.0,0.0,0.0
2018-11-01,F,GCO,235479070.0,14141,200157209.5,34026725.62,166130483.88
2018-12-01,F,Current,111388589.63,11123,0.0,0.0,0.0
2018-12-01,F,30+,289255.0,23,0.0,0.0,0.0
2018-12-01,F,60+,366243.75,20,0.0,0.0,0.0
2018-12-01,F,90+,500373.75,30,0.0,0.0,0.0
2018-12-01,F,120+,418370.0,27,0.0,0.0,0.0
2018-12-01,F,150+,720098.75,43,0.0,0.0,0.0
2018-12-01,F,180+,1494597.5,98,0.0,0.0,0.0
2018-12-01,F,GCO,236636472.5,14214,201141001.62,34193970.28,166947031.35
2019-01-01,F,Current,105767184.85,10874,0.0,0.0,0.0
2019-01-01,F,30+,167853.75,12,0.0,0.0,0.0
2019-01-01,F,60+,249496.25,19,0.0,0.0,0.0
2019-01-01,F,90+,384752.5,23,0.0,0.0,0.0
2019-01-01,F,120+,498440.0,29,0.0,0.0,0.0
2019-01-01,F,150+,399436.25,24,0.0,0.0,0.0
2019-01-01,F,180+,672116.25,43,0.0,0.0,0.0
2019-01-01,F,GCO,238221170.0,14317,202487994.5,34422959.07,168065035.44
2019-02-01,F,Current,100777561.78,10615,0.0,0.0,0.0
2019-02-01,F,30+,84490.0,6,0.0,0.0,0.0
2019-02-01,F,60+,125693.75,10,0.0,0.0,0.0
2019-02-01,F,90+,291656.25,21,0.0,0.0,0.0
2019-02-01,F,120+,349052.5,21,0.0,0.0,0.0
2019-02-01,F,150+,534140.0,31,0.0,0.0,0.0
2019-02-01,F,180+,399436.25,24,0.0,0.0,0.0
2019-02-01,F,GCO,238893286.25,14360,203059293.31,34520079.86,168539213.45
2019-03-01,F,Current,100543878.39,10487,0.0,0.0,0.0
2019-03-01,F,30+,84490.0,6,0.0,0.0,0.0
2019-03-01,F,60+,125693.75,10,0.0,0.0,0.0
2019-03-01,F,90+,291656.25,21,0.0,0.0,0.0
2019-03-01,F,120+,349052.5,21,0.0,0.0,0.0
2019-03-01,F,150+,534140.0,31,0.0,0.0,0.0
2019-03-01,F,180+,390957.5,23,0.0,0.0,0.0
2019-03-01,F,GCO,238901765.0,14361,203066500.25,34521305.04,168545195.21
2019-04-01,F,Current,95632634.13,10029,0.0,0.0,0.0
2019-04-01,F,30+,63303.75,3,0.0,0.0,0.0
2019-04-01,F,60+,84490.0,6,0.0,0.0,0.0
2019-04-01,F,90+,125693.75,10,0.0,0.0,0.0
2019-04-01,F,120+,291656.25,21,0.0,0.0,0.0
2019-04-01,F,150+,44008.75,5,0.0,0.0,0.0
2019-04-01,F,180+,817933.75,46,0.0,0.0,0.0
2019-04-01,F,GCO,239313972.5,14385,203416876.62,34580869.03,168836007.6
2019-05-01,F,Current,91956394.56,9708,0.0,0.0,0.0
2019-05-01,F,30+,15300.0,1,0.0,0.0,0.0
2019-05-01,F,60+,63303.75,3,0.0,0.0,0.0
2019-05-01,F,90+,84490.0,6,0.0,0.0,0.0
2019-05-01,F,120+,125693.75,10,0.0,0.0,0.0
2019-05-01,F,150+,291656.25,21,0.0,0.0,0.0
2019-05-01,F,180+,349052.5,21,0.0,0.0,0.0
2019-05-01,F,GCO,239826862.5,14415,203852833.12,34654981.63,169197851.49
2019-06-01,F,Current,87095098.9,9482,0.0,0.0,0.0
2019-06-01,F,30+,22163.75,2,0.0,0.0,0.0
2019-06-01,F,60+,15300.0,1,0.0,0.0,0.0
2019-06-01,F,90+,63303.75,3,0.0,0.0,0.0
2019-06-01,F,120+,84490.0,6,0.0,0.0,0.0
2019-06-01,F,150+,125693.75,10,0.0,0.0,0.0
2019-06-01,F,180+,291656.25,21,0.0,0.0,0.0
2019-06-01,F,GCO,240175915.0,14436,204149527.75,34705419.72,169444108.03
2019-07-01,F,Current,83685276.8,9295,0.0,0.0,0.0
2019-07-01,F,60+,22163.75,2,0.0,0.0,0.0
2019-07-01,F,90+,15300.0,1,0.0,0.0,0.0
2019-07-01,F,120+,63303.75,3,0.0,0.0,0.0
2019-07-01,F,150+,84490.0,6,0.0,0.0,0.0
2019-07-01,F,180+,125693.75,10,0.0,0.0,0.0
2019-07-01,F,GCO,240467571.25,14457,204397435.56,34747564.05,169649871.52
2019-08-01,F,Current,78969472.62,8975,0.0,0.0,0.0
2019-08-01,F,90+,22163.75,2,0.0,0.0,0.0
2019-08-01,F,150+,48853.75,3,0.0,0.0,0.0
2019-08-01,F,180+,114240.0,7,0.0,0.0,0.0
2019-08-01,F,GCO,240593265.0,14467,204504275.25,34765726.79,169738548.46
2019-09-01,F,Current,73929050.69,8734,0.0,0.0,0.0
2019-09-01,F,30+,16766.25,1,0.0,0.0,0.0
2019-09-01,F,120+,22163.75,2,0.0,0.0,0.0
2019-09-01,F,180+,34276.25,2,0.0,0.0,0.0
2019-09-01,F,GCO,240722082.5,14475,204613770.12,34784340.92,169829429.2
2019-10-01,F,Current,70795579.19,8587,0.0,0.0,0.0
2019-10-01,F,30+,16766.25,1,0.0,0.0,0.0
2019-10-01,F,150+,22163.75,2,0.0,0.0,0.0
2019-10-01,F,GCO,240756358.75,14477,204642904.94,34789293.84,169853611.1
2019-11-01,F,Current,65956405.26,8234,0.0,0.0,0.0
2019-11-01,F,30+,19635.0,1,0.0,0.0,0.0
2019-11-01,F,90+,16766.25,1,0.0,0.0,0.0
2019-11-01,F,180+,22163.75,2,0.0,0.0,0.0
2019-11-01,F,GCO,240756358.75,14477,204642904.94,34789293.84,169853611.1
2019-12-01,F,Current,62895207.84,7984,0.0,0.0,0.0
2019-12-01,F,30+,65365.0,3,0.0,0.0,0.0
2019-12-01,F,60+,19635.0,1,0.0,0.0,0.0
2019-12-01,F,90+,16766.25,1,0.0,0.0,0.0
2019-12-01,F,GCO,240778522.5,14479,204661744.12,34792496.5,169869247.62
2020-01-01,F,Current,58343832.53,7846,0.0,0.0,0.0
2020-01-01,F,30+,14896.25,1,0.0,0.0,0.0
2020-01-01,F,60+,73865.0,4,0.0,0.0,0.0
2020-01-01,F,120+,19635.0,1,0.0,0.0,0.0
2020-01-01,F,150+,16766.25,1,0.0,0.0,0.0
2020-01-01,F,GCO,240778522.5,14479,204661744.12,34792496.5,169869247.62
2020-02-01,F,Current,54199414.32,7474,0.0,0.0,0.0
2020-02-01,F,60+,14896.25,1,0.0,0.0,0.0
2020-02-01,F,90+,34000.0,2,0.0,0.0,0.0
2020-02-01,F,120+,39865.0,2,0.0,0.0,0.0
2020-02-01,F,150+,19635.0,1,0.0,0.0,0.0
2020-02-01,F,180+,16766.25,1,0.0,0.0,0.0
2020-02-01,F,GCO,240778522.5,14479,204661744.12,34792496.5,169869247.62
2020-03-01,F,Current,52841822.57,6976,0.0,0.0,0.0
2020-03-01,F,60+,14896.25,1,0.0,0.0,0.0
2020-03-01,F,90+,8500.0,1,0.0,0.0,0.0
2020-03-01,F,120+,65365.0,3,0.0,0.0,0.0
2020-03-01,F,150+,19635.0,1,0.0,0.0,0.0
2020-03-01,F,180+,16766.25,1,0.0,0.0,0.0
2020-03-01,F,GCO,240778522.5,14479,204661744.12,34792496.5,169869247.62
2020-04-01,F,Current,48350195.72,6618,0.0,0.0,0.0
2020-04-01,F,30+,25903.75,1,0.0,0.0,0.0
2020-04-01,F,90+,14896.25,1,0.0,0.0,0.0
2020-04-01,F,120+,8500.0,1,0.0,0.0,0.0
2020-04-01,F,150+,65365.0,3,0.0,0.0,0.0
2020-04-01,F,180+,19635.0,1,0.0,0.0,0.0
2020-04-01,F,GCO,240795288.75,14480,204675995.44,34794919.22,169881076.21
2020-05-01,F,Current,45956253.41,6262,0.0,0.0,0.0
2020-05-01,F,60+,25903.75,1,0.0,0.0,0.0
2020-05-01,F,120+,14896.25,1,0.0,0.0,0.0
2020-05-01,F,150+,8500.0,1,0.0,0.0,0.0
2020-05-01,F,180+,65365.0,3,0.0,0.0,0.0
2020-05-01,F,GCO,240814923.75,14481,204692685.19,34797756.48,169894928.71
2020-06-01,F,Current,42021901.68,5927,0.0,0.0,0.0
2020-06-01,F,30+,29686.25,2,0.0,0.0,0.0
2020-06-01,F,90+,25903.75,1,0.0,0.0,0.0
2020-06-01,F,150+,14896.25,1,0.0,0.0,0.0
2020-06-01,F,180+,8500.0,1,0.0,0.0,0.0
2020-06-01,F,GCO,240880288.75,14484,204748245.44,34807201.72,169941043.71
2020-07-01,F,Current,39813309.37,5469,0.0,0.0,0.0
2020-07-01,F,30+,22227.5,2,0.0,0.0,0.0
2020-07-01,F,60+,29686.25,2,0.0,0.0,0.0
2020-07-01,F,120+,25903.75,1,0.0,0.0,0.0
2020-07-01,F,180+,14896.25,1,0.0,0.0,0.0
2020-07-01,F,GCO,240888788.75,14485,204755470.44,34808429.97,169947040.46
2020-08-01,F,Current,36221167.31,5111,0.0,0.0,0.0
2020-08-01,F,60+,22227.5,2,0.0,0.0,0.0
2020-08-01,F,90+,29686.25,2,0.0,0.0,0.0
2020-08-01,F,150+,25903.75,1,0.0,0.0,0.0
2020-08-01,F,GCO,240903685.0,14486,204768132.25,34810582.48,169957549.77
2020-09-01,F,Current,33085715.56,4842,0.0,0.0,0.0
2020-09-01,F,90+,22227.5,2,0.0,0.0,0.0
2020-09-01,F,120+,11751.25,1,0.0,0.0,0.0
2020-09-01,F,150+,17935.0,1,0.0,0.0,0.0
2020-09-01,F,GCO,240929588.75,14487,204790150.44,34814325.57,169975824.86
2020-10-01,F,Current,31071902.96,4524,0.0,0.0,0.0
2020-10-01,F,120+,22227.5,2,0.0,0.0,0.0
2020-10-01,F,150+,11751.25,1,0.0,0.0,0.0
2020-10-01,F,180+,17935.0,1,0.0,0.0,0.0
2020-10-01,F,GCO,240929588.75,14487,204790150.44,34814325.57,169975824.86
2020-11-01,F,Current,28373500.93,4293,0.0,0.0,0.0
2020-11-01,F,180+,33978.75,3,0.0,0.0,0.0
2020-11-01,F,GCO,240947523.75,14488,204805395.19,34816917.18,169988478.01
2020-12-01,F,Current,26498200.47,4025,0.0,0.0,0.0
2020-12-01,F,180+,22227.5,2,0.0,0.0,0.0
2020-12-01,F,GCO,240959275.0,14489,204815383.75,34818615.24,169996768.51
2021-01-01,F,Current,24041413.65,3811,0.0,0.0,0.0
2021-01-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-02-01,F,Current,22029182.72,3592,0.0,0.0,0.0
2021-02-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-03-01,F,Current,21933226.89,3591,0.0,0.0,0.0
2021-03-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-04-01,F,Current,19786032.51,3208,0.0,0.0,0.0
2021-04-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-05-01,F,Current,18358765.72,3057,0.0,0.0,0.0
2021-05-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-06-01,F,Current,16469197.8,2911,0.0,0.0,0.0
2021-06-01,F,30+,23800.0,1,0.0,0.0,0.0
2021-06-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-07-01,F,Current,15209717.93,2716,0.0,0.0,0.0
2021-07-01,F,60+,23800.0,1,0.0,0.0,0.0
2021-07-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-08-01,F,Current,13557574.4,2529,0.0,0.0,0.0
2021-08-01,F,90+,23800.0,1,0.0,0.0,0.0
2021-08-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-09-01,F,Current,11985935.38,2318,0.0,0.0,0.0
2021-09-01,F,150+,23800.0,1,0.0,0.0,0.0
2021-09-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-10-01,F,Current,10942265.09,2145,0.0,0.0,0.0
2021-10-01,F,150+,23800.0,1,0.0,0.0,0.0
2021-10-01,F,GCO,240981502.5,14491,204834277.12,34821827.11,170012450.01
2021-11-01,F,Current,9524697.91,1980,0.0,0.0,0.0
2021-11-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2021-12-01,F,Current,8640325.64,1890,0.0,0.0,0.0
2021-12-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-01-01,F,Current,7444584.43,1720,0.0,0.0,0.0
2022-01-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-02-01,F,Current,6453028.41,1575,0.0,0.0,0.0
2022-02-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-03-01,F,Current,6341205.01,1449,0.0,0.0,0.0
2022-03-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-04-01,F,Current,5389041.33,1284,0.0,0.0,0.0
2022-04-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-05-01,F,Current,4772793.76,1173,0.0,0.0,0.0
2022-05-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-06-01,F,Current,3975108.91,1048,0.0,0.0,0.0
2022-06-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-07-01,F,Current,3462523.73,917,0.0,0.0,0.0
2022-07-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-08-01,F,Current,2875018.01,820,0.0,0.0,0.0
2022-08-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-09-01,F,Current,2293549.73,753,0.0,0.0,0.0
2022-09-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-10-01,F,Current,1935048.52,640,0.0,0.0,0.0
2022-10-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-11-01,F,Current,1497772.79,523,0.0,0.0,0.0
2022-11-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2022-12-01,F,Current,1239278.45,434,0.0,0.0,0.0
2022-12-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-01-01,F,Current,967746.56,383,0.0,0.0,0.0
2023-01-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-02-01,F,Current,743464.14,341,0.0,0.0,0.0
2023-02-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-03-01,F,Current,709882.54,290,0.0,0.0,0.0
2023-03-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-04-01,F,Current,515500.32,246,0.0,0.0,0.0
2023-04-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-05-01,F,Current,399703.34,207,0.0,0.0,0.0
2023-05-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-06-01,F,Current,256615.66,163,0.0,0.0,0.0
2023-06-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-07-01,F,Current,180681.96,128,0.0,0.0,0.0
2023-07-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-08-01,F,Current,105340.98,94,0.0,0.0,0.0
2023-08-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-09-01,F,Current,38667.24,57,0.0,0.0,0.0
2023-09-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2023-10-01,F,Current,17245.89,26,0.0,0.0,0.0
2023-10-01,F,GCO,241005302.5,14492,204854507.12,34825266.21,170029240.91
2008-01-01,G,Current,13875.0,1,0.0,0.0,0.0
2008-02-01,G,Current,13583.16,1,0.0,0.0,0.0
2008-03-01,G,Current,38583.16,2,0.0,0.0,0.0
2008-04-01,G,Current,37752.56,2,0.0,0.0,0.0
2008-05-01,G,Current,36909.7,2,0.0,0.0,0.0
2008-06-01,G,Current,36054.4,2,0.0,0.0,0.0
2008-07-01,G,Current,35186.49,2,0.0,0.0,0.0
2008-08-01,G,Current,34305.77,2,0.0,0.0,0.0
2008-09-01,G,Current,33087.5,2,0.0,0.0,0.0
2008-10-01,G,Current,32175.63,2,0.0,0.0,0.0
2008-11-01,G,Current,60450.31,4,0.0,0.0,0.0
2008-12-01,G,Current,59511.34,4,0.0,0.0,0.0
2009-01-01,G,Current,58558.5,4,0.0,0.0,0.0
2009-02-01,G,Current,38391.61,3,0.0,0.0,0.0
2009-03-01,G,Current,38391.61,3,0.0,0.0,0.0
2009-04-01,G,Current,36775.76,3,0.0,0.0,0.0
2009-04-01,G,30+,20400.0,1,0.0,0.0,0.0
2009-05-01,G,Current,36414.8,3,0.0,0.0,0.0
2009-05-01,G,60+,20400.0,1,0.0,0.0,0.0
2009-06-01,G,Current,61951.31,7,0.0,0.0,0.0
2009-06-01,G,90+,20400.0,1,0.0,0.0,0.0
2009-07-01,G,Current,138379.22,11,0.0,0.0,0.0
2009-07-01,G,120+,20400.0,1,0.0,0.0,0.0
2009-08-01,G,Current,140849.0,12,0.0,0.0,0.0
2009-08-01,G,150+,20400.0,1,0.0,0.0,0.0
2009-09-01,G,Current,142795.43,13,0.0,0.0,0.0
2009-09-01,G,180+,20400.0,1,0.0,0.0,0.0
2009-10-01,G,Current,155520.47,14,0.0,0.0,0.0
2009-10-01,G,30+,4250.0,1,0.0,0.0,0.0
2009-10-01,G,GCO,20400.0,1,17340.0,2947.8,14392.2
2009-11-01,G,Current,234905.43,19,0.0,0.0,0.0
2009-11-01,G,60+,4250.0,1,0.0,0.0,0.0
2009-11-01,G,GCO,20400.0,1,17340.0,2947.8,14392.2
2009-12-01,G,Current,309846.67,25,0.0,0.0,0.0
2009-12-01,G,90+,4250.0,1,0.0,0.0,0.0
2009-12-01,G,GCO,20400.0,1,17340.0,2947.8,14392.2
2010-01-01,G,Current,332445.86,27,0.0,0.0,0.0
2010-01-01,G,120+,4250.0,1,0.0,0.0,0.0
2010-01-01,G,GCO,20400.0,1,17340.0,2947.8,14392.2
2010-02-01,G,Current,352829.51,28,0.0,0.0,0.0
2010-02-01,G,150+,4250.0,1,0.0,0.0,0.0
2010-02-01,G,GCO,20400.0,1,17340.0,2947.8,14392.2
2010-03-01,G,Current,422829.51,31,0.0,0.0,0.0
2010-03-01,G,150+,4250.0,1,0.0,0.0,0.0
2010-03-01,G,GCO,20400.0,1,17340.0,2947.8,14392.2
2010-04-01,G,Current,421864.65,31,0.0,0.0,0.0
2010-04-01,G,60+,14237.5,1,0.0,0.0,0.0
2010-04-01,G,180+,4250.0,1,0.0,0.0,0.0
2010-04-01,G,GCO,20400.0,1,17340.0,2947.8,14392.2
2010-05-01,G,Current,415436.43,31,0.0,0.0,0.0
2010-05-01,G,30+,16787.5,1,0.0,0.0,0.0
2010-05-01,G,60+,14237.5,1,0.0,0.0,0.0
2010-05-01,G,GCO,24650.0,2,20952.5,3561.92,17390.58
2010-06-01,G,Current,517873.43,41,0.0,0.0,0.0
2010-06-01,G,60+,16787.5,1,0.0,0.0,0.0
2010-06-01,G,120+,14237.5,1,0.0,0.0,0.0
2010-06-01,G,GCO,24650.0,2,20952.5,3561.92,17390.58
2010-07-01,G,Current,548476.24,43,0.0,0.0,0.0
2010-07-01,G,30+,21250.0,1,0.0,0.0,0.0
2010-07-01,G,90+,16787.5,1,0.0,0.0,0.0
2010-07-01,G,120+,14237.5,1,0.0,0.0,0.0
2010-07-01,G,GCO,24650.0,2,20952.5,3561.92,17390.58
2010-08-01,G,Current,816005.99,57,0.0,0.0,0.0
2010-08-01,G,60+,21250.0,1,0.0,0.0,0.0
2010-08-01,G,120+,16787.5,1,0.0,0.0,0.0
2010-08-01,G,180+,14237.5,1,0.0,0.0,0.0
2010-08-01,G,GCO,24650.0,2,20952.5,3561.92,17390.58
2010-09-01,G,Current,1012409.16,67,0.0,0.0,0.0
2010-09-01,G,90+,21250.0,1,0.0,0.0,0.0
2010-09-01,G,150+,16787.5,1,0.0,0.0,0.0
2010-09-01,G,GCO,38887.5,3,33054.38,5619.24,27435.13
2010-10-01,G,Current,1178987.57,78,0.0,0.0,0.0
2010-10-01,G,30+,7225.0,1,0.0,0.0,0.0
2010-10-01,G,120+,21250.0,1,0.0,0.0,0.0
2010-10-01,G,180+,16787.5,1,0.0,0.0,0.0
2010-10-01,G,GCO,38887.5,3,33054.38,5619.24,27435.13
2010-11-01,G,Current,1462931.52,94,0.0,0.0,0.0
2010-11-01,G,30+,6800.0,1,0.0,0.0,0.0
2010-11-01,G,60+,7225.0,1,0.0,0.0,0.0
2010-11-01,G,150+,21250.0,1,0.0,0.0,0.0
2010-11-01,G,GCO,55675.0,4,47323.75,8045.04,39278.71
2010-12-01,G,Current,1696524.68,107,0.0,0.0,0.0
2010-12-01,G,30+,18700.0,1,0.0,0.0,0.0
2010-12-01,G,60+,6800.0,1,0.0,0.0,0.0
2010-12-01,G,90+,7225.0,1,0.0,0.0,0.0
2010-12-01,G,180+,21250.0,1,0.0,0.0,0.0
2010-12-01,G,GCO,55675.0,4,47323.75,8045.04,39278.71
2011-01-01,G,Current,1803832.51,114,0.0,0.0,0.0
2011-01-01,G,30+,12325.0,1,0.0,0.0,0.0
2011-01-01,G,60+,18700.0,1,0.0,0.0,0.0
2011-01-01,G,90+,6800.0,1,0.0,0.0,0.0
2011-01-01,G,120+,7225.0,1,0.0,0.0,0.0
2011-01-01,G,GCO,76925.0,5,65386.25,11115.66,54270.59
2011-02-01,G,Current,2214691.95,138,0.0,0.0,0.0
2011-02-01,G,30+,21250.0,1,0.0,0.0,0.0
2011-02-01,G,60+,12325.0,1,0.0,0.0,0.0
2011-02-01,G,90+,18700.0,1,0.0,0.0,0.0
2011-02-01,G,150+,14025.0,2,0.0,0.0,0.0
2011-02-01,G,GCO,76925.0,5,65386.25,11115.66,54270.59
2011-03-01,G,Current,2655662.57,161,0.0,0.0,0.0
2011-03-01,G,30+,21250.0,1,0.0,0.0,0.0
2011-03-01,G,60+,12325.0,1,0.0,0.0,0.0
2011-03-01,G,90+,18700.0,1,0.0,0.0,0.0
2011-03-01,G,150+,14025.0,2,0.0,0.0,0.0
2011-03-01,G,GCO,76925.0,5,65386.25,11115.66,54270.59
2011-04-01,G,Current,3007907.77,178,0.0,0.0,0.0
2011-04-01,G,30+,28390.0,3,0.0,0.0,0.0
2011-04-01,G,60+,21250.0,1,0.0,0.0,0.0
2011-04-01,G,90+,12325.0,1,0.0,0.0,0.0
2011-04-01,G,120+,18700.0,1,0.0,0.0,0.0
2011-04-01,G,180+,14025.0,2,0.0,0.0,0.0
2011-04-01,G,GCO,76925.0,5,65386.25,11115.66,54270.59
2011-05-01,G,Current,3133123.56,185,0.0,0.0,0.0
2011-05-01,G,30+,4250.0,1,0.0,0.0,0.0
2011-05-01,G,60+,28390.0,3,0.0,0.0,0.0
2011-05-01,G,90+,21250.0,1,0.0,0.0,0.0
2011-05-01,G,120+,12325.0,1,0.0,0.0,0.0
2011-05-01,G,150+,18700.0,1,0.0,0.0,0.0
2011-05-01,G,GCO,90950.0,7,77307.5,13142.28,64165.22
2011-06-01,G,Current,3411565.04,199,0.0,0.0,0.0
2011-06-01,G,30+,25500.0,2,0.0,0.0,0.0
2011-06-01,G,60+,4250.0,1,0.0,0.0,0.0
2011-06-01,G,90+,28390.0,3,0.0,0.0,0.0
2011-06-01,G,120+,21250.0,1,0.0,0.0,0.0
2011-06-01,G,150+,12325.0,1,0.0,0.0,0.0
2011-06-01,G,180+,18700.0,1,0.0,0.0,0.0
2011-06-01,G,GCO,90950.0,7,77307.5,13142.28,64165.22
2011-07-01,G,Current,3591392.7,212,0.0,0.0,0.0
2011-07-01,G,30+,122676.25,8,0.0,0.0,0.0
2011-07-01,G,60+,25500.0,2,0.0,0.0,0.0
2011-07-01,G,90+,4250.0,1,0.0,0.0,0.0
2011-07-01,G,120+,28390.0,3,0.0,0.0,0.0
2011-07-01,G,150+,21250.0,1,0.0,0.0,0.0
2011-07-01,G,180+,12325.0,1,0.0,0.0,0.0
2011-07-01,G,GCO,109650.0,8,93202.5,15844.42,77358.08
2011-08-01,G,Current,3741303.29,224,0.0,0.0,0.0
2011-08-01,G,30+,66576.25,5,0.0,0.0,0.0
2011-08-01,G,60+,122676.25,8,0.0,0.0,0.0
2011-08-01,G,90+,25500.0,2,0.0,0.0,0.0
2011-08-01,G,120+,4250.0,1,0.0,0.0,0.0
2011-08-01,G,150+,28390.0,3,0.0,0.0,0.0
2011-08-01,G,180+,21250.0,1,0.0,0.0,0.0
2011-08-01,G,GCO,121975.0,9,103678.75,17625.39,86053.36
2011-09-01,G,Current,3916814.33,233,0.0,0.0,0.0
