month_date,grade,total_balance,current_balance,delinquent_balance,gco_balance,ecl_simple,ecl_rate,ecl_dcf
2007-06-01,E,7500.0,7500.0,0.0,0.0,2001.44,0.266858,1993.1352697095438
2007-07-01,A,64050.0,64050.0,0.0,0.0,2051.74,0.032033,2043.2265560165972
2007-07-01,B,31500.0,31500.0,0.0,0.0,2410.73,0.076531,2400.726970954357
2007-07-01,C,73450.0,73450.0,0.0,0.0,10295.26,0.140167,10252.541078838174
2007-07-01,E,7500.0,7500.0,0.0,0.0,2001.44,0.266858,1993.1352697095438
2007-07-01,F,2700.0,2700.0,0.0,0.0,888.78,0.329177,885.0921161825726
2007-08-01,A,107463.59,107463.59,0.0,0.0,3442.43,0.032033,3428.1460580912862
2007-08-01,B,67437.3,67437.3,0.0,0.0,5161.05,0.076531,5139.634854771784
2007-08-01,C,91407.65,91407.65,0.0,0.0,12812.33,0.140167,12759.166804979253
2007-08-01,D,34400.0,34400.0,0.0,0.0,6894.71,0.200427,6866.101244813278
2007-08-01,E,33159.09,33159.09,0.0,0.0,8848.77,0.266858,8812.053112033196
2007-08-01,F,39091.04,39091.04,0.0,0.0,12867.89,0.329177,12814.496265560165
2007-09-01,A,136251.67,136251.67,0.0,0.0,4364.61,0.032033,4346.499585062241
2007-09-01,B,118457.33,118457.33,0.0,0.0,9065.67,0.076531,9028.053112033194
2007-09-01,C,127480.51,127480.51,0.0,0.0,17868.55,0.140167,17794.406639004148
2007-09-01,D,49899.52,49899.52,0.0,0.0,10001.24,0.200427,9959.741078838175
2007-09-01,E,32759.72,32759.72,0.0,0.0,8742.19,0.266858,8705.915352697097
2007-09-01,F,40042.16,40042.16,0.0,0.0,13180.97,0.329177,13126.277178423235
2007-10-01,A,181222.31,181222.31,0.0,0.0,5805.18,0.032033,5781.092116182573
2007-10-01,B,146414.79,146414.79,0.0,0.0,11205.29,0.076531,11158.79502074689
2007-10-01,C,224237.01,224237.01,0.0,0.0,31430.6,0.140167,31300.182572614107
2007-10-01,D,89286.45,89286.45,0.0,0.0,17895.46,0.200427,17821.20497925311
2007-10-01,E,61635.77,61635.77,0.0,0.0,16448.0,0.266858,16379.751037344398
2007-10-01,F,59283.69,59283.69,0.0,0.0,19514.85,0.329177,19433.875518672197
2007-11-01,A,242685.26,242685.26,0.0,0.0,7774.05,0.032033,7741.792531120333
2007-11-01,B,286007.46,286007.46,0.0,0.0,21888.47,0.076531,21797.646473029046
2007-11-01,C,340637.96,340637.96,0.0,0.0,47746.16,0.140167,47548.043153526974
2007-11-01,D,115580.42,115580.42,0.0,0.0,23165.49,0.200427,23069.367634854774
2007-11-01,E,62210.96,62210.96,0.0,0.0,16601.49,0.266858,16532.604149377596
2007-11-01,F,58076.64,58076.64,0.0,0.0,19117.51,0.329177,19038.184232365144
2007-12-01,A,296185.38,296185.38,0.0,0.0,9487.84,0.032033,9448.471369294606
2007-12-01,B,528690.32,528690.32,0.0,0.0,40461.27,0.076531,40293.38091286307
2007-12-01,C,620232.16,620232.16,0.0,0.0,86936.01,0.140167,86575.27966804978
2007-12-01,D,325739.04,325739.04,0.0,0.0,65287.06,0.200427,65016.15933609958
2007-12-01,E,166180.24,166180.24,0.0,0.0,44346.53,0.266858,44162.51950207469
2007-12-01,F,68854.02,68854.02,0.0,0.0,22665.18,0.329177,22571.133609958506
2008-01-01,A,548314.77,548314.77,0.0,0.0,17564.42,0.032033,17491.538589211617
2008-01-01,B,1041311.24,1041311.24,0.0,0.0,79692.72,0.076531,79362.04481327801
2008-01-01,C,977740.01,977740.01,0.0,0.0,137046.77,0.140167,136478.11120331948
2008-01-01,D,596189.26,596189.26,0.0,0.0,119492.71,0.200427,118996.88962655602
2008-01-01,E,310560.72,310560.72,0.0,0.0,82875.62,0.266858,82531.7377593361
2008-01-01,F,136353.58,136353.58,0.0,0.0,44884.51,0.329177,44698.26721991701
2008-01-01,G,13875.0,13875.0,0.0,0.0,5273.69,0.380086,5251.807468879668
2008-02-01,A,724279.23,724279.23,0.0,0.0,23201.17,0.032033,23104.899585062238
2008-02-01,B,1702098.0,1702098.0,0.0,0.0,130263.48,0.076531,129722.96763485477
2008-02-01,C,1286138.54,1286138.54,0.0,0.0,180274.03,0.140167,179526.0049792531
2008-02-01,D,881500.03,881500.03,0.0,0.0,176676.83,0.200427,175943.73112033194
2008-02-01,E,381478.47,381478.47,0.0,0.0,101800.59,0.266858,101378.18091286307
2008-02-01,F,177761.5,177761.5,0.0,0.0,58515.06,0.329177,58272.258921161825
2008-02-01,G,13583.16,13583.16,0.0,0.0,5162.76,0.380086,5141.3377593361
2008-03-01,A,919169.85,919169.85,0.0,0.0,29444.19,0.032033,29322.014937759337
2008-03-01,B,2591153.25,2591153.25,0.0,0.0,198303.88,0.076531,197481.04232365146
2008-03-01,C,1969715.72,1969715.72,0.0,0.0,276088.91,0.140167,274943.3128630705
2008-03-01,D,1404965.03,1404965.03,0.0,0.0,281593.61,0.200427,280425.17178423237
2008-03-01,E,604912.81,604912.81,0.0,0.0,161425.83,0.266858,160756.0132780083
2008-03-01,F,212096.82,212096.82,0.0,0.0,69817.47,0.329177,69527.77095435685
2008-03-01,G,38583.16,38583.16,0.0,0.0,14664.91,0.380086,14604.059751037345
2008-04-01,A,1021224.43,1021224.43,0.0,0.0,32713.36,0.032033,32577.61991701245
2008-04-01,B,2909306.0,2909306.0,0.0,0.0,222652.46,0.076531,221728.5908713693
2008-04-01,C,2200640.54,2197941.79,2698.75,0.0,308668.62,0.140263,307387.8373443983
2008-04-01,D,1516304.56,1516304.56,0.0,0.0,303909.11,0.200427,302648.0763485477
2008-04-01,E,639928.29,639928.29,0.0,0.0,170769.99,0.266858,170061.40082987552
2008-04-01,F,263106.44,263106.44,0.0,0.0,86608.68,0.329177,86249.30788381743
2008-04-01,G,37752.56,37752.56,0.0,0.0,14349.21,0.380086,14289.669709543568
2008-05-01,A,1091761.82,1091761.82,0.0,0.0,34972.91,0.032033,34827.79419087138
2008-05-01,B,2960232.86,2960232.86,0.0,0.0,226549.95,0.076531,225609.90871369297
2008-05-01,C,2247714.23,2245015.48,2698.75,0.0,315266.79,0.140261,313958.62904564315
2008-05-01,D,1561761.97,1561761.97,0.0,0.0,313020.03,0.200427,311721.19170124485
2008-05-01,E,654847.04,654847.04,0.0,0.0,174751.18,0.266858,174026.0713692946
2008-05-01,F,260472.58,260472.58,0.0,0.0,85741.67,0.329177,85385.89543568465
2008-05-01,G,36909.7,36909.7,0.0,0.0,14028.85,0.380086,13970.639004149378
2008-06-01,A,1126413.26,1126413.26,0.0,0.0,36082.92,0.032033,35933.198340248964
2008-06-01,B,2996939.82,2996939.82,0.0,0.0,229359.18,0.076531,228407.48215767634
2008-06-01,C,2322342.76,2310506.51,11836.25,0.0,326444.0,0.140567,325089.4605809129
2008-06-01,D,1544741.38,1537091.38,7650.0,0.0,309841.41,0.200578,308555.7609958506
2008-06-01,E,645182.47,645182.47,0.0,0.0,172172.11,0.266858,171457.7029045643
2008-06-01,F,254718.98,254718.98,0.0,0.0,83847.72,0.329177,83499.8041493776
2008-06-01,G,36054.4,36054.4,0.0,0.0,13703.76,0.380086,13646.897925311203
2008-07-01,A,1211975.87,1211975.87,0.0,0.0,38823.78,0.032033,38662.68547717842
2008-07-01,B,3070776.25,3070776.25,0.0,0.0,235009.97,0.076531,234034.82489626558
2008-07-01,C,2427944.43,2416108.18,11836.25,0.0,341245.85,0.140549,339829.89211618254
2008-07-01,D,1599097.51,1559827.51,39270.0,0.0,321698.02,0.201175,320363.1734439834
2008-07-01,E,650793.84,650793.84,0.0,0.0,173669.55,0.266858,172948.9294605809
2008-07-01,F,251528.39,251528.39,0.0,0.0,82797.45,0.329177,82453.89211618257
2008-07-01,G,35186.49,35186.49,0.0,0.0,13373.88,0.380086,13318.386721991701
2008-08-01,A,1207306.34,1207306.34,0.0,0.0,38674.2,0.032033,38513.726141078834
2008-08-01,B,3041053.27,3028048.27,13005.0,0.0,234342.16,0.07706,233369.7858921162
2008-08-01,C,2444851.29,2430210.04,14641.25,0.0,343835.66,0.140637,342408.9560165975
2008-08-01,D,1607903.55,1538203.55,69700.0,0.0,324388.94,0.201747,323042.9278008299
2008-08-01,E,646143.15,646143.15,0.0,0.0,172428.48,0.266858,171713.0091286307
2008-08-01,F,258208.49,258208.49,0.0,0.0,84996.39,0.329177,84643.70788381743
2008-08-01,G,34305.77,34305.77,0.0,0.0,13039.13,0.380086,12985.025726141079
2008-09-01,A,1204283.73,1204283.73,0.0,0.0,38577.38,0.032033,38417.307883817426
2008-09-01,B,2972122.11,2946367.11,25755.0,0.0,230642.2,0.077602,229685.17842323653
2008-09-01,C,2434657.09,2407435.84,24522.5,2698.75,344489.22,0.141494,343059.80414937757
2008-09-01,D,1608813.29,1478848.29,129965.0,0.0,326405.06,0.202886,325050.6821576764
2008-09-01,E,636879.6,615629.6,21250.0,0.0,169443.27,0.266052,168740.18589211616
2008-09-01,F,256309.77,256309.77,0.0,0.0,84371.37,0.329177,84021.28132780083
2008-09-01,G,33087.5,33087.5,0.0,0.0,12576.08,0.380086,12523.897095435685
2008-10-01,A,1288960.95,1288960.95,0.0,0.0,41289.88,0.032033,41118.55269709543
2008-10-01,B,3077223.61,3033618.61,43605.0,0.0,240891.32,0.078282,239891.77095435685
2008-10-01,C,2606227.85,2560625.35,42903.75,2698.75,369979.6,0.14196,368444.41493775934
2008-10-01,D,1675236.97,1521896.97,153340.0,0.0,340429.46,0.203213,339016.889626556
2008-10-01,E,699410.5,656910.5,42500.0,0.0,185616.99,0.265391,184846.79502074688
2008-10-01,F,251710.98,251710.98,0.0,0.0,82857.55,0.329177,82513.74273858922
2008-10-01,G,32175.63,32175.63,0.0,0.0,12229.5,0.380086,12178.755186721992
2008-11-01,A,1437849.0,1437849.0,0.0,0.0,46059.28,0.032033,45868.162655601656
2008-11-01,B,3584598.2,3511200.7,73397.5,0.0,283402.49,0.079061,282226.5460580913
2008-11-01,C,2929983.68,2841966.18,76181.25,11836.25,422396.22,0.144163,420643.5385892116
2008-11-01,D,1928084.8,1728164.8,199920.0,0.0,392524.47,0.203583,390895.7377593361
2008-11-01,E,848247.92,801497.92,46750.0,0.0,225232.82,0.265527,224298.2439834025
2008-11-01,F,246112.9,246112.9,0.0,0.0,81014.79,0.329177,80678.62904564315
2008-11-01,G,60450.31,60450.31,0.0,0.0,22976.3,0.380086,22880.96265560166
2008-12-01,A,1747397.84,1747397.84,0.0,0.0,55975.2,0.032033,55742.9377593361
2008-12-01,B,4091964.43,4018566.93,73397.5,0.0,322231.8,0.078747,320894.7385892116
2008-12-01,C,3591280.99,3495613.49,83831.25,11836.25,515688.28,0.143595,513548.49460580916
2008-12-01,D,2157015.3,1947745.3,201620.0,7650.0,441972.75,0.2049,440138.83817427384
2008-12-01,E,969423.31,922673.31,46750.0,0.0,257569.44,0.265693,256500.68713692945
2008-12-01,F,293965.71,293965.71,0.0,0.0,96766.85,0.329177,96365.32780082988
2008-12-01,G,59511.34,59511.34,0.0,0.0,22619.41,0.380086,22525.553526970954
2009-01-01,A,2112994.61,2112994.61,0.0,0.0,67686.54,0.032033,67405.68298755186
2009-01-01,B,4516594.37,4432571.87,84022.5,0.0,356042.06,0.07883,354564.7070539419
2009-01-01,C,3969618.69,3865451.19,92331.25,11836.25,569385.44,0.143436,567022.844813278
2009-01-01,D,2547798.1,2318978.1,171700.0,57120.0,542100.65,0.212772,539851.2697095436
2009-01-01,E,1051353.45,1004603.45,46750.0,0.0,279433.16,0.265784,278273.6863070539
2009-01-01,F,321296.2,321296.2,0.0,0.0,105763.43,0.329177,105324.57759336098
2009-01-01,G,58558.5,58558.5,0.0,0.0,22257.25,0.380086,22164.896265560168
2009-02-01,A,2463911.86,2463911.86,0.0,0.0,78927.63,0.032033,78600.12946058092
2009-02-01,B,4695938.99,4551842.74,131091.25,13005.0,382023.03,0.081352,380437.8721991702
2009-02-01,C,4683305.2,4538890.2,129773.75,14641.25,673716.51,0.143855,670921.0058091286
2009-02-01,D,2915374.31,2671084.31,160990.0,83300.0,627467.98,0.215227,624864.3784232365
2009-02-01,E,1268050.72,1221300.72,46750.0,0.0,337260.56,0.265968,335861.1385892116
2009-02-01,F,333119.5,333119.5,0.0,0.0,109655.4,0.329177,109200.39834024895
2009-02-01,G,38391.61,38391.61,0.0,0.0,14592.1,0.380086,14531.551867219918
2009-03-01,A,2976979.47,2976979.47,0.0,0.0,95362.96,0.032033,94967.26307053943
2009-03-01,B,4972056.68,4827960.43,131091.25,13005.0,403154.63,0.081084,401481.78921161825
2009-03-01,C,5633226.45,5488811.45,129773.75,14641.25,806864.01,0.143233,803516.0265560166
2009-03-01,D,3445649.31,3201359.31,160990.0,83300.0,733749.67,0.21295,730705.065560166
2009-03-01,E,1550450.72,1503700.72,46750.0,0.0,412621.26,0.26613,410909.1385892116
2009-03-01,F,370243.72,370243.72,0.0,0.0,121875.85,0.329177,121370.14107883818
2009-03-01,G,38391.61,38391.61,0.0,0.0,14592.1,0.380086,14531.551867219918
2009-04-01,A,3495305.43,3495305.43,0.0,0.0,111966.74,0.032033,111502.14771784234
2009-04-01,B,5285441.77,5107600.52,134236.25,43605.0,442678.97,0.083754,440842.1278008299
2009-04-01,C,6229012.65,6037911.4,151873.75,39227.5,904017.3,0.14513,900266.1908713693
2009-04-01,D,3876442.01,3567233.26,179243.75,129965.0,842074.57,0.217229,838580.4846473029
2009-04-01,E,1782490.47,1681106.72,80133.75,21250.0,482801.98,0.270858,480798.6522821577
2009-04-01,F,410305.51,404780.51,5525.0,0.0,134652.74,0.328177,134094.01493775932
2009-04-01,G,57175.76,36775.76,20400.0,0.0,19412.7,0.339527,19332.149377593363
2009-05-01,A,3931281.19,3922356.19,8925.0,0.0,127302.62,0.032382,126774.39336099585
2009-05-01,B,6317211.32,6116866.32,156740.0,43605.0,524422.07,0.083015,522246.04481327796
2009-05-01,C,6832954.05,6620602.8,166748.75,45602.5,992924.92,0.145314,988804.8995850623
2009-05-01,D,4175018.43,3844814.68,174313.75,155890.0,913671.23,0.218842,909880.0630705394
2009-05-01,E,1882153.75,1780770.0,58883.75,42500.0,518976.29,0.275735,516822.8614107884
2009-05-01,F,487121.14,475539.89,11581.25,0.0,159488.68,0.327411,158826.90124481329
2009-05-01,G,56814.8,36414.8,20400.0,0.0,19275.51,0.339269,19195.528630705394
2009-06-01,A,4459941.21,4444216.21,15725.0,0.0,145281.29,0.032575,144678.46307053944
2009-06-01,B,7284627.1,7084282.1,126947.5,73397.5,609530.43,0.083674,607001.2580912864
2009-06-01,C,7394314.27,7109946.77,188700.0,95667.5,1097583.76,0.148436,1093029.4705394192
2009-06-01,D,4369693.6,4004108.6,165665.0,199920.0,972643.19,0.222588,968607.3261410788
2009-06-01,E,1853955.93,1744072.18,63133.75,46750.0,513161.88,0.276793,511032.577593361
2009-06-01,F,476859.01,449977.76,26881.25,0.0,154973.73,0.324989,154330.68547717843
2009-06-01,G,82351.31,61951.31,20400.0,0.0,28981.57,0.351926,28861.314522821576
2009-07-01,A,5031807.68,5016082.68,15725.0,0.0,163600.16,0.032513,162921.32116182573
2009-07-01,B,8319650.8,8085667.05,156336.25,77647.5,694477.75,0.083474,691596.0995850622
2009-07-01,C,8182265.79,7814853.29,271745.0,95667.5,1214542.61,0.148436,1209503.014107884
2009-07-01,D,4689749.36,4298834.36,181645.0,209270.0,1041570.57,0.222095,1037248.7004149377
2009-07-01,E,2030448.04,1878914.29,104783.75,46750.0,559254.44,0.275434,556933.8821576763
2009-07-01,F,598244.92,542038.67,56206.25,0.0,192752.17,0.322196,191952.3684647303
2009-07-01,G,158779.22,138379.22,20400.0,0.0,58030.72,0.365481,57789.9286307054
2009-08-01,A,5626408.52,5610683.52,15725.0,0.0,182647.28,0.032462,181889.40746887968
2009-08-01,B,9464778.91,9174907.66,175525.0,114346.25,802658.6,0.084805,799328.0663900415
2009-08-01,C,8691046.82,8267874.32,278757.5,144415.0,1310021.54,0.150732,1304585.7659751037
2009-08-01,D,4966252.57,4530096.32,191866.25,244290.0,1113380.26,0.224189,1108760.4248962656
2009-08-01,E,2289318.13,2104868.13,137700.0,46750.0,627541.12,0.274117,624937.2149377593
2009-08-01,F,610918.18,533461.93,77456.25,0.0,195344.9,0.319756,194534.34024896266
2009-08-01,G,161249.0,140849.0,20400.0,0.0,58969.45,0.365704,58724.763485477175
2009-09-01,A,6347491.78,6319654.28,27837.5,0.0,207605.45,0.032707,206744.01659751037
2009-09-01,B,10806687.05,10432984.55,227056.25,146646.25,927717.45,0.085847,923868.0
2009-09-01,C,9483163.66,8943923.66,365563.75,173676.25,1442034.21,0.152063,1436050.665560166
2009-09-01,D,5251913.86,4776891.36,208356.25,266666.25,1181410.71,0.224949,1176508.5908713692
2009-09-01,E,2536727.71,2343777.71,91566.25,101383.75,717985.06,0.283036,715005.8688796681
2009-09-01,F,701548.96,590092.71,105931.25,5525.0,225267.23,0.3211,224332.5112033195
2009-09-01,G,163195.43,142795.43,20400.0,0.0,59709.26,0.365876,59461.50373443984
2009-10-01,A,7089118.69,7048531.19,40587.5,0.0,233319.57,0.032912,232351.43900414938
2009-10-01,B,12437747.66,12003865.16,247541.25,186341.25,1074731.07,0.086409,1070271.6049792531
2009-10-01,C,10539526.19,9942613.69,384561.25,212351.25,1610326.66,0.152789,1603644.806639004
2009-10-01,D,6088010.43,5584534.18,194267.5,309208.75,1368092.61,0.224719,1362415.8771784233
2009-10-01,E,2868189.51,2631910.76,134895.0,101383.75,805391.98,0.280802,802050.1045643153
2009-10-01,F,795983.74,684527.49,104125.0,7331.25,257207.97,0.323132,256140.71701244815
2009-10-01,G,180170.47,155520.47,4250.0,20400.0,75771.25,0.420553,75456.84647302904
2009-11-01,A,7841546.78,7780346.78,45475.0,15725.0,266005.16,0.033923,264901.40414937754
2009-11-01,B,13926826.11,13409686.11,316795.0,200345.0,1204183.22,0.086465,1199186.6091286307
2009-11-01,C,11641749.96,10985953.71,420303.75,235492.5,1778835.87,0.152798,1771454.8082987554
2009-11-01,D,7191786.59,6615444.09,239763.75,336578.75,1603271.33,0.222931,1596618.75186722
2009-11-01,E,3120458.49,2858679.74,151895.0,109883.75,875927.55,0.280705,872292.9958506224
2009-11-01,F,823761.54,712305.29,84575.0,26881.25,275605.41,0.334569,274461.8190871369
2009-11-01,G,259555.43,234905.43,4250.0,20400.0,105944.33,0.408176,105504.72697095436
2009-12-01,A,8703605.86,8633077.11,54803.75,15725.0,295051.95,0.0339,293827.6680497925
2009-12-01,B,16335283.26,15736883.26,386516.25,211883.75,1402833.64,0.085878,1397012.753526971
2009-12-01,C,12811457.29,12133051.04,387918.75,290487.5,1966890.86,0.153526,1958729.4871369295
2009-12-01,D,7996615.35,7390246.6,235853.75,370515.0,1780044.37,0.2226,1772658.2937759338
2009-12-01,E,3265032.19,2991353.44,163795.0,109883.75,914220.83,0.280004,910427.3825726141
2009-12-01,F,938818.28,814612.03,87975.0,36231.25,316957.72,0.337613,315642.54273858917
2009-12-01,G,334496.67,309846.67,4250.0,20400.0,134428.43,0.401883,133870.6356846473
2010-01-01,A,9447909.87,9350606.12,81578.75,15725.0,323004.79,0.034188,321664.5211618257
2010-01-01,B,17982425.0,17308566.25,405917.5,267941.25,1559046.18,0.086698,1552577.108713693
2010-01-01,C,13819030.78,13100143.28,343315.0,375572.5,2145838.02,0.155281,2136934.1278008297
2010-01-01,D,8803192.88,8106936.63,301452.5,394803.75,1954853.21,0.222062,1946741.7858921161
2010-01-01,E,3555353.81,3258300.06,126522.5,170531.25,1018467.66,0.28646,1014241.6531120333
2010-01-01,F,1003989.26,879783.01,68000.0,56206.25,347865.32,0.346483,346421.89543568465
2010-01-01,G,357095.86,332445.86,4250.0,20400.0,143018.05,0.400503,142424.6141078838
2010-02-01,A,10159092.4,10030338.65,105378.75,23375.0,353250.32,0.034772,351784.5510373444
2010-02-01,B,20050016.37,19270757.62,471686.25,307572.5,1745031.78,0.087034,1737790.9842323652
2010-02-01,C,14984743.78,14180835.03,367391.25,436517.5,2340644.37,0.156202,2330932.1526970956
2010-02-01,D,9617413.65,8869732.4,311525.0,436156.25,2137339.39,0.222236,2128470.7618257264
2010-02-01,E,3680141.05,3340757.3,154933.75,184450.0,1057019.77,0.287223,1052633.7958506225
2010-02-01,F,1096867.51,939511.26,45900.0,111456.25,402127.0,0.366614,400458.4232365145
2010-02-01,G,377479.51,352829.51,4250.0,20400.0,150765.59,0.399401,150140.00663900416
2010-03-01,A,11397781.09,11269027.34,105378.75,23375.0,392929.81,0.034474,391299.3958506224
2010-03-01,B,22774447.15,21995188.4,463186.25,316072.5,1956694.15,0.085916,1948575.0871369294
2010-03-01,C,16670294.16,15853635.41,380141.25,436517.5,2577902.83,0.154641,2567206.1377593363
2010-03-01,D,10804484.01,10056802.76,311525.0,436156.25,2375260.92,0.21984,2365405.065560166
2010-03-01,E,4081306.39,3741922.64,154933.75,184450.0,1164073.95,0.285221,1159243.7676348547
2010-03-01,F,1228593.82,1071237.57,45900.0,111456.25,445488.32,0.3626,443639.820746888
2010-03-01,G,447479.51,422829.51,4250.0,20400.0,177371.58,0.396379,176635.59834024895
2010-04-01,A,12229836.71,12074732.96,114516.25,40587.5,429559.46,0.035124,427777.05560165975
2010-04-01,B,25600080.38,24703564.13,486688.75,409827.5,2222271.17,0.086807,2213050.1278008297
2010-04-01,C,18289891.5,17337679.0,383435.0,568777.5,2869245.46,0.156876,2857339.877178423
2010-04-01,D,11754317.5,10937276.25,336918.75,480122.5,2586593.96,0.220055,2575861.204979253
2010-04-01,E,4366369.27,3947404.27,190952.5,228012.5,1257859.15,0.288079,1252639.8174273858
2010-04-01,F,1268609.82,1111253.57,45900.0,111456.25,458660.68,0.361546,456757.52365145227
2010-04-01,G,460752.15,421864.65,18487.5,20400.0,180797.87,0.392397,180047.6713692946
2010-05-01,A,13535982.1,13351043.35,127776.25,57162.5,481691.16,0.035586,479692.4414937759
2010-05-01,B,28181235.27,27182740.27,556112.5,442382.5,2444508.08,0.086742,2434364.8929460584
2010-05-01,C,19905257.71,18927460.21,351560.0,626237.5,3121001.19,0.156793,3108050.977593361
2010-05-01,D,13048999.08,12127237.83,409785.0,511976.25,2862926.96,0.219398,2851047.595020747
2010-05-01,E,4914572.13,4495607.13,178436.25,240528.75,1409793.14,0.28686,1403943.37593361
2010-05-01,F,1465933.39,1308577.14,45900.0,111456.25,523615.13,0.357189,521442.4531120332
2010-05-01,G,471111.43,415436.43,31025.0,24650.0,184929.69,0.392539,184162.34688796682
2010-06-01,A,14889193.94,14643310.19,175355.0,70528.75,539000.57,0.036201,536764.0531120332
2010-06-01,B,29902968.98,28846100.23,508193.75,548675.0,2622985.58,0.087717,2612101.8224066393
2010-06-01,C,21076871.19,20005722.44,415352.5,655796.25,3304545.61,0.156785,3290833.8024896267
2010-06-01,D,14135490.06,13100508.81,449862.5,585118.75,3115493.33,0.220402,3102565.9717842326
2010-06-01,E,5608759.78,5167057.28,173973.75,267728.75,1606753.91,0.286472,1600086.8813278007
2010-06-01,F,1741109.61,1518473.36,111180.0,111456.25,609346.16,0.349976,606817.7526970955
2010-06-01,G,573548.43,517873.43,31025.0,24650.0,223864.53,0.390315,222935.6315352697
2010-07-01,A,16618088.21,16368591.96,168767.5,80728.75,598452.3,0.036012,595969.0954356847
2010-07-01,B,32627503.48,31503335.98,504857.5,619310.0,2866060.95,0.087842,2854168.5809128634
2010-07-01,C,22996740.63,21771678.13,539452.5,685610.0,3597824.86,0.156449,3582896.126141079
2010-07-01,D,15557255.03,14431281.28,503880.0,622093.75,3419075.27,0.219774,3404888.235684647
2010-07-01,E,6275745.54,5792988.04,209078.75,273678.75,1786434.93,0.284657,1779022.3369294605
2010-07-01,F,2070500.38,1813014.13,133280.0,124206.25,721219.52,0.348331,718226.9078838174
2010-07-01,G,625401.24,548476.24,52275.0,24650.0,241157.43,0.385604,240156.77676348548
2010-08-01,A,17448443.26,17185580.76,157058.75,105803.75,635743.6,0.036436,633105.6597510374
2010-08-01,B,34955892.43,33664338.68,576895.0,714658.75,3100369.57,0.088694,3087504.9659751034
2010-08-01,C,24625634.26,23178679.26,670352.5,776602.5,3880488.98,0.157579,3864387.365975104
2010-08-01,D,16762524.54,15553569.54,508023.75,700931.25,3696969.63,0.22055,3681629.507053942
2010-08-01,E,7306587.35,6751622.35,232581.25,322383.75,2081733.25,0.284912,2073095.3526970954
2010-08-01,F,2451451.43,2172715.18,154530.0,124206.25,845040.96,0.34471,841534.5659751038
2010-08-01,G,892930.99,816005.99,52275.0,24650.0,342841.66,0.383951,341419.0804979253
2010-09-01,A,18692684.76,18384836.01,152745.0,155103.75,699494.51,0.037421,696592.043153527
2010-09-01,B,37095842.45,35665993.7,621690.0,808158.75,3315975.16,0.089389,3302215.9269709545
2010-09-01,C,25986122.43,24354419.93,774265.0,857437.5,4118494.05,0.158488,4101404.863070539
2010-09-01,D,17956442.7,16632142.7,531058.75,793241.25,3979349.75,0.221611,3962837.9253112036
2010-09-01,E,8320685.37,7677554.12,272191.25,370940.0,2372110.92,0.285086,2362268.136099585
2010-09-01,F,2646057.06,2367320.81,121380.0,157356.25,924791.65,0.349498,920954.3402489627
2010-09-01,G,1089334.16,1012409.16,38037.5,38887.5,424535.86,0.389721,422774.3004149377
2010-10-01,A,20985981.21,20658837.46,172040.0,155103.75,775918.7,0.036973,772699.1203319501
2010-10-01,B,39742185.68,38205130.68,640538.75,896516.25,3564583.24,0.089693,3549792.4381742743
2010-10-01,C,27454749.71,25697863.46,804673.75,952212.5,4372643.85,0.159267,4354500.099585062
2010-10-01,D,19130564.18,17675980.43,636267.5,818316.25,4229390.79,0.22108,4211841.450622407
2010-10-01,E,9326026.41,8617593.91,289467.5,418965.0,2660464.42,0.285273,2649425.148547718
2010-10-01,F,3078168.43,2769512.18,151300.0,157356.25,1064809.67,0.345923,1060391.3726141078
2010-10-01,G,1263137.57,1178987.57,45262.5,38887.5,489774.74,0.387745,487742.4796680498
2010-11-01,A,22851193.48,22505562.23,123207.5,222423.75,861702.97,0.037709,858127.4390041494
2010-11-01,B,41282894.64,39590842.14,657113.75,1034938.75,3753085.33,0.090911,3737512.3618257265
2010-11-01,C,28423072.81,26559256.56,836187.5,1027628.75,4547376.34,0.159989,4528507.558506224
2010-11-01,D,20030782.37,18448634.87,633186.25,948961.25,4469712.63,0.223142,4451166.104564316
2010-11-01,E,9921139.11,9112661.61,373362.5,435115.0,2824138.64,0.284659,2812420.2224066393
2010-11-01,F,3346972.63,3027096.38,136340.0,183536.25,1164852.01,0.348032,1160018.5991701246
2010-11-01,G,1553881.52,1462931.52,35275.0,55675.0,607815.16,0.391159,605293.1053941909
2010-12-01,A,25964040.89,25605872.14,112285.0,245883.75,971426.69,0.037414,967395.8738589211
2010-12-01,B,43630647.14,41717573.39,856205.0,1056868.75,3968220.57,0.09095,3951754.9244813276
2010-12-01,C,30016405.08,28047146.33,898110.0,1071148.75,4796648.29,0.159801,4776745.185062241
2010-12-01,D,21363358.27,19698335.77,630041.25,1034981.25,4776198.83,0.22357,4756380.577593361
2010-12-01,E,11047073.63,10161607.38,443763.75,441702.5,3125713.43,0.282945,3112743.664730291
2010-12-01,F,3745447.11,3401090.86,100470.0,243886.25,1322767.28,0.353167,1317278.619087137
2010-12-01,G,1806174.68,1696524.68,53975.0,55675.0,701582.45,0.388436,698671.3195020746
2011-01-01,A,28491448.71,28083682.46,150853.75,256912.5,1063802.26,0.037338,1059388.1427385893
2011-01-01,B,46120221.12,43973397.37,954550.0,1192273.75,4237949.89,0.091889,4220365.035684647
2011-01-01,C,31552011.66,29445456.66,799297.5,1307257.5,5118516.04,0.162225,5097277.3842323655
