vintage_year,grade,mob,defaults_at_mob,active_at_mob,marginal_pd
2014,C,43,57,4234,0.0134624468587624
2014,C,44,58,3954,0.014668689934243804
2014,C,45,51,3641,0.014007140895358419
2014,C,46,54,3354,0.016100178890876567
2014,C,47,41,3067,0.013368112161721553
2014,C,48,46,2796,0.016452074391988557
2014,C,49,39,2518,0.015488482922954726
2014,C,50,32,2277,0.014053579270970576
2014,C,51,29,2056,0.014105058365758755
2014,C,52,32,1810,0.017679558011049725
2014,C,53,11,1548,0.0071059431524547806
2014,C,54,10,1373,0.007283321194464676
2014,C,55,5,1229,0.0040683482506102524
2014,C,56,8,1082,0.0073937153419593345
2014,C,57,3,965,0.0031088082901554403
2014,C,58,4,843,0.004744958481613286
2014,C,59,1,765,0.00130718954248366
2014,C,60,6,677,0.008862629246676515
2014,D,1,74,39308,0.0018825684339065839
2014,D,2,123,38836,0.0031671644865588627
2014,D,3,189,38414,0.0049200812203884
2014,D,4,233,37833,0.006158644569555679
2014,D,5,244,37210,0.006557377049180328
2014,D,6,294,36534,0.008047298406963376
2014,D,7,308,35749,0.008615625611905228
2014,D,8,312,34938,0.008930104756998111
2014,D,9,358,34032,0.010519511048425011
2014,D,10,337,33062,0.010192970782166837
2014,D,11,395,32216,0.01226098832878073
2014,D,12,365,31268,0.011673276192912882
2014,D,13,354,30279,0.011691271178044188
2014,D,14,356,29255,0.012168860023927534
2014,D,15,347,28195,0.012307146657208725
2014,D,16,336,27263,0.012324395701133405
2014,D,17,315,26300,0.011977186311787073
2014,D,18,345,25426,0.013568787854951624
2014,D,19,328,24515,0.013379563532531103
2014,D,20,299,23616,0.01266090785907859
2014,D,21,327,22749,0.01437425820915205
2014,D,22,331,21916,0.015103121007483117
2014,D,23,319,21054,0.015151515151515152
2014,D,24,294,20239,0.014526409407579426
2014,D,25,310,19494,0.015902328921719503
2014,D,26,245,18690,0.013108614232209739
2014,D,27,258,17965,0.014361258001669914
2014,D,28,239,17234,0.013867935476383892
2014,D,29,239,16468,0.014512994899198446
2014,D,30,197,15723,0.012529415505946702
2014,D,31,194,14987,0.012944551945019016
2014,D,32,190,14335,0.013254272758981514
2014,D,33,170,13611,0.012489897876717362
2014,D,34,147,12884,0.011409500155231294
2014,D,35,136,12192,0.01115485564304462
2014,D,36,128,11385,0.011242863416776461
2014,D,37,104,7138,0.014569907537125245
2014,D,38,88,5448,0.016152716593245228
2014,D,39,105,4981,0.02108010439670749
2014,D,40,86,4651,0.01849064717265104
2014,D,41,95,4319,0.021995832368603842
2014,D,42,71,4000,0.01775
2014,D,43,56,3712,0.015086206896551725
2014,D,44,62,3462,0.017908723281340265
2014,D,45,51,3215,0.015863141524105753
2014,D,46,61,2939,0.02075535896563457
2014,D,47,58,2693,0.021537318975120682
2014,D,48,48,2458,0.01952807160292921
2014,D,49,51,2223,0.022941970310391364
2014,D,50,38,1966,0.019328585961342827
2014,D,51,30,1760,0.017045454545454544
2014,D,52,23,1530,0.015032679738562092
2014,D,53,18,1331,0.013523666416228399
2014,D,54,11,1184,0.009290540540540541
2014,D,55,6,1026,0.005847953216374269
2014,D,56,7,915,0.007650273224043716
2014,D,57,7,796,0.008793969849246231
2014,D,58,5,708,0.007062146892655367
2014,D,59,2,632,0.0031645569620253164
2014,D,60,13,562,0.023131672597864767
2014,E,1,57,18233,0.003126199747710196
2014,E,2,94,17936,0.00524085637823372
2014,E,3,125,17668,0.007074937740547883
2014,E,4,133,17370,0.007656879677605066
2014,E,5,182,17038,0.010682004930156122
2014,E,6,189,16634,0.011362270049296621
2014,E,7,204,16227,0.012571639859493437
2014,E,8,226,15806,0.01429836770846514
2014,E,9,242,15332,0.015783981215757893
2014,E,10,257,14811,0.017351968131793936
2014,E,11,218,14282,0.01526396863184428
2014,E,12,236,13809,0.01709030342530234
2014,E,13,204,13301,0.015337192692278775
2014,E,14,213,12812,0.016625039025913207
2014,E,15,201,12335,0.016295095257397647
2014,E,16,215,11880,0.0180976430976431
2014,E,17,219,11426,0.019166812532819884
2014,E,18,174,10965,0.015868673050615595
2014,E,19,185,10565,0.017510648367250355
2014,E,20,177,10172,0.017400707825403067
2014,E,21,183,9762,0.018746158574062692
2014,E,22,174,9348,0.018613607188703467
2014,E,23,179,8952,0.019995531724754243
2014,E,24,184,8570,0.02147024504084014
2014,E,25,166,8192,0.020263671875
2014,E,26,156,7806,0.019984627209838585
2014,E,27,146,7474,0.019534385871019536
2014,E,28,117,7161,0.016338500209467952
2014,E,29,115,6823,0.016854755972446137
2014,E,30,98,6507,0.015060703857384356
2014,E,31,114,6207,0.01836636056065732
2014,E,32,113,5884,0.01920462270564242
2014,E,33,88,5571,0.015796086878477833
2014,E,34,96,5253,0.018275271273557967
2014,E,35,93,4922,0.018894758228362455
2014,E,36,88,4600,0.019130434782608695
2014,E,37,65,3182,0.02042740414833438
2014,E,38,52,2562,0.02029664324746292
2014,E,39,52,2350,0.022127659574468085
2014,E,40,41,2187,0.018747142203932327
2014,E,41,49,2052,0.02387914230019493
2014,E,42,39,1900,0.020526315789473684
2014,E,43,40,1766,0.022650056625141562
2014,E,44,41,1633,0.02510716472749541
2014,E,45,44,1491,0.029510395707578806
2014,E,46,31,1365,0.02271062271062271
2014,E,47,21,1227,0.017114914425427872
2014,E,48,33,1118,0.029516994633273702
2014,E,49,24,1004,0.02390438247011952
2014,E,50,21,902,0.02328159645232816
2014,E,51,26,800,0.0325
2014,E,52,14,684,0.02046783625730994
2014,E,53,8,582,0.013745704467353952
2014,E,54,6,507,0.011834319526627219
2014,E,55,1,449,0.0022271714922048997
2014,E,56,2,396,0.005050505050505051
2014,E,57,2,346,0.005780346820809248
2014,E,58,2,313,0.006389776357827476
2014,E,59,1,269,0.0037174721189591076
2014,E,60,21,224,0.09375
2014,F,1,31,5720,0.005419580419580419
2014,F,2,44,5599,0.007858546168958742
2014,F,3,59,5478,0.01077035414384812
2014,F,4,68,5356,0.012696041822255415
2014,F,5,79,5215,0.015148609779482262
2014,F,6,91,5058,0.017991300909450374
2014,F,7,76,4898,0.01551653736218865
2014,F,8,74,4756,0.015559293523969722
2014,F,9,85,4593,0.018506422817330722
2014,F,10,88,4431,0.019860076732114647
2014,F,11,94,4266,0.02203469292076887
2014,F,12,88,4111,0.02140598394551204
2014,F,13,77,3922,0.01963284038755737
2014,F,14,84,3770,0.022281167108753316
2014,F,15,76,3599,0.021116976938038344
2014,F,16,68,3439,0.019773189880779297
2014,F,17,64,3304,0.01937046004842615
2014,F,18,48,3164,0.015170670037926675
2014,F,19,87,3045,0.02857142857142857
2014,F,20,69,2873,0.024016707274625827
2014,F,21,54,2738,0.019722425127830533
2014,F,22,52,2616,0.019877675840978593
2014,F,23,51,2502,0.02038369304556355
2014,F,24,41,2385,0.017190775681341718
2014,F,25,47,2292,0.02050610820244328
2014,F,26,39,2188,0.01782449725776965
2014,F,27,30,2097,0.01430615164520744
2014,F,28,54,2026,0.02665350444225074
2014,F,29,42,1935,0.021705426356589147
2014,F,30,33,1837,0.017964071856287425
2014,F,31,33,1755,0.018803418803418803
2014,F,32,36,1662,0.021660649819494584
2014,F,33,27,1575,0.017142857142857144
2014,F,34,27,1488,0.018145161290322582
2014,F,35,28,1407,0.01990049751243781
2014,F,36,24,1303,0.01841903300076746
2014,F,37,16,899,0.017797552836484983
2014,F,38,19,690,0.02753623188405797
2014,F,39,14,622,0.022508038585209004
2014,F,40,11,581,0.0189328743545611
2014,F,41,10,549,0.018214936247723135
2014,F,42,9,519,0.017341040462427744
2014,F,43,10,484,0.02066115702479339
2014,F,44,8,445,0.017977528089887642
2014,F,45,8,408,0.0196078431372549
2014,F,46,8,374,0.0213903743315508
2014,F,47,14,345,0.04057971014492753
2014,F,48,6,310,0.01935483870967742
2014,F,49,11,283,0.038869257950530034
2014,F,50,3,246,0.012195121951219513
2014,F,51,9,222,0.04054054054054054
2014,F,52,6,200,0.03
2014,F,53,1,175,0.005714285714285714
2014,F,54,3,162,0.018518518518518517
2014,F,55,1,140,0.007142857142857143
2014,F,56,0,123,0.0
2014,F,57,1,107,0.009345794392523364
2014,F,58,0,94,0.0
2014,F,59,1,89,0.011235955056179775
2014,F,60,9,77,0.11688311688311688
2014,G,1,8,1527,0.005239030779305829
2014,G,2,11,1488,0.00739247311827957
2014,G,3,19,1449,0.013112491373360938
2014,G,4,22,1413,0.01556970983722576
2014,G,5,19,1373,0.013838310269482883
2014,G,6,26,1332,0.01951951951951952
2014,G,7,36,1289,0.027928626842513578
2014,G,8,37,1240,0.029838709677419355
2014,G,9,27,1178,0.022920203735144314
2014,G,10,29,1137,0.025505716798592787
2014,G,11,30,1089,0.027548209366391185
2014,G,12,30,1039,0.028873917228103944
2014,G,13,37,988,0.03744939271255061
2014,G,14,23,935,0.02459893048128342
2014,G,15,17,890,0.019101123595505618
2014,G,16,21,859,0.024447031431897557
2014,G,17,28,816,0.03431372549019608
2014,G,18,17,771,0.02204928664072633
2014,G,19,26,723,0.035961272475795295
2014,G,20,17,678,0.025073746312684365
2014,G,21,17,644,0.026397515527950312
2014,G,22,19,611,0.031096563011456628
2014,G,23,8,577,0.01386481802426343
2014,G,24,16,559,0.028622540250447227
2014,G,25,13,530,0.024528301886792454
2014,G,26,19,497,0.03822937625754527
2014,G,27,15,461,0.03253796095444685
2014,G,28,11,436,0.02522935779816514
2014,G,29,6,419,0.014319809069212411
2014,G,30,11,400,0.0275
2014,G,31,6,382,0.015706806282722512
2014,G,32,12,363,0.03305785123966942
2014,G,33,10,338,0.029585798816568046
2014,G,34,10,309,0.032362459546925564
2014,G,35,6,292,0.02054794520547945
2014,G,36,10,275,0.03636363636363636
2014,G,37,5,235,0.02127659574468085
2014,G,38,6,205,0.02926829268292683
2014,G,39,5,188,0.026595744680851064
2014,G,40,4,177,0.022598870056497175
2014,G,41,3,168,0.017857142857142856
2014,G,42,6,156,0.038461538461538464
2014,G,43,3,144,0.020833333333333332
2014,G,44,2,134,0.014925373134328358
2014,G,45,0,122,0.0
2014,G,46,1,113,0.008849557522123894
2014,G,47,5,107,0.04672897196261682
2014,G,48,1,97,0.010309278350515464
2014,G,49,0,87,0.0
2014,G,50,4,79,0.05063291139240506
2014,G,51,3,68,0.04411764705882353
2014,G,52,3,61,0.04918032786885246
2014,G,53,0,52,0.0
2014,G,54,1,43,0.023255813953488372
2014,G,55,0,37,0.0
2014,G,56,0,35,0.0
2014,G,57,0,31,0.0
2014,G,58,0,27,0.0
2014,G,59,1,22,0.045454545454545456
2014,G,60,4,18,0.2222222222222222
2015,A,1,18,71890,0.0002503825288635415
2015,A,2,35,71343,0.000490587724093464
2015,A,3,41,70906,0.0005782303331170846
2015,A,4,50,70386,0.000710368539198136
2015,A,5,65,69834,0.0009307787037832574
2015,A,6,85,69120,0.0012297453703703704
2015,A,7,85,68332,0.001243926710765088
2015,A,8,108,67436,0.001601518476777982
2015,A,9,107,66440,0.0016104756170981338
2015,A,10,105,65467,0.001603861487466968
2015,A,11,131,64415,0.0020336878056353334
2015,A,12,124,63280,0.0019595448798988622
2015,A,13,151,62082,0.002432267001707419
2015,A,14,161,60745,0.00265042390320191
2015,A,15,163,59319,0.002747854818860736
2015,A,16,144,57942,0.0024852438645542093
2015,A,17,147,56457,0.0026037515277113556
2015,A,18,179,54879,0.0032617212412762624
2015,A,19,147,53275,0.0027592679493195684
2015,A,20,165,51607,0.0031972406844032785
2015,A,21,140,49937,0.002803532450888119
2015,A,22,134,48324,0.0027729492591672873
2015,A,23,137,46574,0.00294155537424314
2015,A,24,129,44935,0.0028708133971291866
2015,A,25,133,43237,0.003076069107477392
2015,A,26,120,41527,0.0028896862282370506
2015,A,27,109,39922,0.002730324132057512
2015,A,28,145,38252,0.0037906514692042244
2015,A,29,130,36502,0.0035614486877431372
2015,A,30,113,34866,0.003240979751046865
2015,A,31,87,33234,0.002617801047120419
2015,A,32,77,31564,0.002439488024331517
2015,A,33,88,29873,0.002945803903190172
2015,A,34,82,28144,0.0029135872654917567
2015,A,35,63,26326,0.002393071488262554
2015,A,36,40,24013,0.0016657643776287845
2015,A,37,23,5263,0.004370131103933118
2015,A,38,7,658,0.010638297872340425
2015,A,39,10,295,0.03389830508474576
2015,A,40,3,211,0.014218009478672985
2015,A,41,2,153,0.013071895424836602
2015,A,42,0,112,0.0
2015,A,43,0,82,0.0
2015,A,44,0,60,0.0
2015,A,45,1,44,0.022727272727272728
2015,A,46,0,30,0.0
2015,A,47,0,22,0.0
2015,A,48,1,19,0.05263157894736842
2015,A,49,0,10,0.0
2015,A,50,0,2,0.0
2015,A,51,0,0,0.0
2015,A,52,0,0,0.0
2015,A,53,0,0,0.0
2015,A,54,0,0,0.0
2015,A,55,0,0,0.0
2015,A,56,0,0,0.0
2015,A,57,0,0,0.0
2015,A,58,0,0,0.0
2015,A,59,0,0,0.0
2015,A,60,0,0,0.0
2015,B,1,74,106916,0.0006921321411201317
2015,B,2,107,105691,0.0010123851605150864
2015,B,3,174,104817,0.0016600360628523999
2015,B,4,212,103759,0.002043196252855174
2015,B,5,283,102581,0.002758795488443279
2015,B,6,317,101159,0.0031336806413665617
2015,B,7,363,99679,0.003641689824336119
2015,B,8,386,97965,0.003940182718317767
2015,B,9,409,96202,0.004251470863391614
2015,B,10,479,94396,0.00507436755794737
2015,B,11,488,92395,0.005281671086097732
2015,B,12,497,90325,0.005502352615554941
2015,B,13,500,88108,0.005674853588777409
2015,B,14,551,85624,0.006435111650938989
2015,B,15,503,83246,0.006042332364317805
2015,B,16,503,80987,0.006210873350043834
2015,B,17,549,78703,0.006975591781761813
2015,B,18,537,76200,0.007047244094488189
2015,B,19,511,73776,0.006926371719800477
2015,B,20,478,71241,0.0067096194607038084
2015,B,21,471,68652,0.0068606886907883234
2015,B,22,495,66202,0.0074771154950001514
2015,B,23,493,63657,0.007744631383822674
2015,B,24,455,61105,0.007446199165371083
2015,B,25,425,58562,0.007257265803763533
2015,B,26,400,55988,0.007144388083160677
2015,B,27,379,53569,0.007074987399428774
2015,B,28,361,51152,0.007057397560212699
2015,B,29,331,48702,0.0067964354646626425
2015,B,30,305,46318,0.00658491299278898
2015,B,31,297,44029,0.006745554066637897
2015,B,32,311,41629,0.007470753561219342
2015,B,33,285,39130,0.007283414260158446
2015,B,34,255,36757,0.006937454090377343
2015,B,35,194,34164,0.005678491979861843
2015,B,36,172,31127,0.005525749349439393
2015,B,37,87,10253,0.00848532136935531
2015,B,38,74,3222,0.022967101179391682
2015,B,39,53,2115,0.025059101654846337
2015,B,40,41,1735,0.02363112391930836
2015,B,41,26,1426,0.0182328190743338
2015,B,42,27,1107,0.024390243902439025
2015,B,43,26,855,0.0304093567251462
2015,B,44,15,647,0.023183925811437404
2015,B,45,6,493,0.012170385395537525
2015,B,46,4,355,0.011267605633802818
2015,B,47,7,239,0.029288702928870293
2015,B,48,1,137,0.0072992700729927005
2015,B,49,2,90,0.022222222222222223
2015,B,50,1,37,0.02702702702702703
2015,B,51,0,9,0.0
2015,B,52,0,9,0.0
2015,B,53,0,9,0.0
2015,B,54,0,9,0.0
2015,B,55,0,9,0.0
2015,B,56,0,9,0.0
2015,B,57,0,9,0.0
2015,B,58,0,9,0.0
2015,B,59,0,9,0.0
2015,B,60,9,9,1.0
2015,C,1,128,104616,0.0012235222145752084
2015,C,2,240,103026,0.002329509055966455
2015,C,3,358,101779,0.003517425009088319
2015,C,4,474,100351,0.004723420793016512
2015,C,5,605,98755,0.006126272087489241
2015,C,6,623,96936,0.006426920854997111
2015,C,7,778,95001,0.008189387480131788
2015,C,8,780,92808,0.008404447892423067
2015,C,9,834,90545,0.009210889612899663
2015,C,10,875,88310,0.00990827765824935
2015,C,11,873,85956,0.010156359067429848
2015,C,12,882,83486,0.010564645569317011
2015,C,13,922,81004,0.011382153967705299
2015,C,14,940,78241,0.012014161373193083
2015,C,15,869,75582,0.011497446481966605
2015,C,16,902,73065,0.012345172107027989
2015,C,17,869,70444,0.012336039975015615
2015,C,18,821,67868,0.012097011846525608
2015,C,19,787,65443,0.012025732316672524
2015,C,20,793,62875,0.012612326043737574
2015,C,21,735,60244,0.01220038510059093
2015,C,22,744,57788,0.012874645255070257
2015,C,23,654,55267,0.01183346300685762
2015,C,24,651,52816,0.01232581036049682
2015,C,25,633,50439,0.012549812644977102
2015,C,26,605,47951,0.012617046568371879
2015,C,27,551,45625,0.012076712328767123
2015,C,28,590,43382,0.01360011064496796
2015,C,29,468,41020,0.011409068746952706
2015,C,30,473,38936,0.012148140538319294
2015,C,31,456,36746,0.012409513960703205
2015,C,32,382,34547,0.011057400063681362
2015,C,33,425,32422,0.013108383196594905
2015,C,34,380,30180,0.012591119946984758
2015,C,35,301,27887,0.010793559723168502
2015,C,36,274,25165,0.010888138287303796
2015,C,37,178,10440,0.017049808429118775
2015,C,38,154,4311,0.035722570169334264
2015,C,39,131,2938,0.044588155207624235
2015,C,40,70,2363,0.029623360135421075
2015,C,41,84,1923,0.0436817472698908
2015,C,42,49,1471,0.03331067301155676
2015,C,43,36,1123,0.032056990204808546
2015,C,44,21,835,0.025149700598802394
2015,C,45,19,629,0.030206677265500796
2015,C,46,11,428,0.02570093457943925
2015,C,47,4,284,0.014084507042253521
2015,C,48,3,172,0.01744186046511628
2015,C,49,3,100,0.03
2015,C,50,3,31,0.0967741935483871
2015,C,51,0,10,0.0
2015,C,52,0,10,0.0
2015,C,53,0,10,0.0
2015,C,54,0,10,0.0
2015,C,55,0,10,0.0
2015,C,56,0,10,0.0
2015,C,57,0,10,0.0
2015,C,58,0,10,0.0
2015,C,59,0,10,0.0
2015,C,60,10,10,1.0
2015,D,1,136,53480,0.0025430067314884067
2015,D,2,261,52410,0.004979965655409273
2015,D,3,348,51575,0.006747455162384877
2015,D,4,390,50646,0.007700509418315365
2015,D,5,488,49593,0.00984009840098401
2015,D,6,597,48460,0.012319438712340074
2015,D,7,600,47157,0.012723455690565558
2015,D,8,695,45821,0.015167717858623775
2015,D,9,634,44370,0.014288933964390354
2015,D,10,686,42948,0.015972804321505076
2015,D,11,689,41546,0.016584027343185866
2015,D,12,701,40066,0.017496131383217692
2015,D,13,690,38619,0.0178668531033947
2015,D,14,683,37076,0.018421620455281045
2015,D,15,635,35565,0.017854632363278503
2015,D,16,667,34200,0.01950292397660819
2015,D,17,580,32807,0.0176791538391197
2015,D,18,590,31476,0.01874444020841276
2015,D,19,539,30130,0.017889147029538664
2015,D,20,516,28869,0.01787384391561883
2015,D,21,474,27592,0.017178892432589157
2015,D,22,495,26361,0.018777739842949812
2015,D,23,497,25093,0.01980632048778544
2015,D,24,445,23855,0.018654370153007756
2015,D,25,417,22597,0.01845377705005089
2015,D,26,356,21391,0.01664251320648871
2015,D,27,345,20255,0.017032831399654405
2015,D,28,351,19164,0.01831559173450219
2015,D,29,325,18040,0.018015521064301553
2015,D,30,324,16985,0.01907565498969679
2015,D,31,304,15953,0.019055976932238452
2015,D,32,260,14880,0.01747311827956989
2015,D,33,266,13894,0.01914495465668634
2015,D,34,225,12881,0.017467587920192533
2015,D,35,188,11884,0.015819589363850556
2015,D,36,218,10686,0.020400524050159085
2015,D,37,116,5236,0.02215431627196333
2015,D,38,105,2643,0.039727582292849034
2015,D,39,114,1942,0.05870236869207003
2015,D,40,70,1558,0.044929396662387676
2015,D,41,52,1243,0.0418342719227675
2015,D,42,47,974,0.048254620123203286
2015,D,43,38,753,0.05046480743691899
2015,D,44,25,574,0.04355400696864112
2015,D,45,21,429,0.04895104895104895
2015,D,46,19,314,0.06050955414012739
2015,D,47,6,203,0.029556650246305417
2015,D,48,6,143,0.04195804195804196
2015,D,49,3,76,0.039473684210526314
2015,D,50,2,34,0.058823529411764705
2015,D,51,0,21,0.0
2015,D,52,0,21,0.0
2015,D,53,0,21,0.0
2015,D,54,0,21,0.0
2015,D,55,0,21,0.0
2015,D,56,0,21,0.0
2015,D,57,0,21,0.0
2015,D,58,0,21,0.0
2015,D,59,0,21,0.0
2015,D,60,21,21,1.0
2015,E,1,100,28536,0.003504345388281469
2015,E,2,188,27851,0.0067502064557825574
2015,E,3,280,27252,0.010274475267870248
2015,E,4,316,26567,0.011894455527534159
2015,E,5,394,25851,0.01524118989594213
2015,E,6,365,25078,0.014554589680197783
2015,E,7,487,24323,0.020022201208732476
2015,E,8,478,23460,0.020375106564364875
2015,E,9,503,22575,0.022281284606866004
2015,E,10,535,21676,0.02468167558590146
2015,E,11,510,20761,0.024565290689273156
2015,E,12,485,19865,0.024414799899320414
2015,E,13,488,19008,0.025673400673400674
2015,E,14,448,18127,0.024714514260495393
2015,E,15,412,17287,0.02383293804593047
2015,E,16,394,16496,0.02388457807953443
2015,E,17,393,15726,0.024990461655856545
2015,E,18,362,14934,0.02423998928619258
2015,E,19,346,14213,0.024343910504467742
2015,E,20,345,13508,0.025540420491560557
2015,E,21,327,12811,0.025524939505112795
2015,E,22,340,12109,0.028078288876042613
2015,E,23,291,11397,0.025533035009212952
2015,E,24,296,10786,0.027442981642870387
2015,E,25,287,10122,0.028354080221300138
2015,E,26,250,9461,0.026424268047775076
2015,E,27,243,8862,0.02742044685172647
2015,E,28,232,8277,0.028029479279932344
2015,E,29,209,7708,0.027114686040477426
2015,E,30,194,7211,0.026903342116211343
2015,E,31,179,6721,0.026632941526558547
2015,E,32,172,6199,0.027746410711405066
2015,E,33,171,5692,0.030042164441321153
2015,E,34,169,5193,0.03254380897361833
2015,E,35,150,4693,0.031962497336458555
2015,E,36,140,4138,0.033832769453842435
2015,E,37,88,2541,0.03463203463203463
2015,E,38,102,1674,0.06093189964157706
2015,E,39,70,1270,0.05511811023622047
2015,E,40,52,1017,0.051130776794493606
2015,E,41,36,842,0.04275534441805225
2015,E,42,31,662,0.04682779456193353
2015,E,43,23,513,0.04483430799220273
2015,E,44,17,388,0.04381443298969072
2015,E,45,16,300,0.05333333333333334
2015,E,46,10,202,0.04950495049504951
2015,E,47,4,135,0.02962962962962963
2015,E,48,2,97,0.020618556701030927
2015,E,49,0,59,0.0
2015,E,50,0,34,0.0
2015,E,51,0,28,0.0
2015,E,52,0,28,0.0
2015,E,53,0,28,0.0
2015,E,54,0,28,0.0
2015,E,55,0,28,0.0
2015,E,56,0,28,0.0
2015,E,57,0,28,0.0
2015,E,58,0,28,0.0
2015,E,59,0,28,0.0
2015,E,60,28,28,1.0
2015,F,1,43,8212,0.005236239649293716
2015,F,2,95,7957,0.011939173055171547
2015,F,3,135,7701,0.01753019088430074
2015,F,4,146,7449,0.01959994630151698
2015,F,5,161,7170,0.022454672245467225
2015,F,6,176,6888,0.025551684088269456
2015,F,7,179,6596,0.027137659187386295
2015,F,8,191,6298,0.030327087964433154
2015,F,9,192,5996,0.032021347565043365
2015,F,10,184,5684,0.03237156931738212
2015,F,11,190,5392,0.03523738872403561
2015,F,12,176,5108,0.03445575567736883
2015,F,13,181,4826,0.03750518027351844
2015,F,14,168,4543,0.03697996918335902
2015,F,15,159,4282,0.03713218122372723
2015,F,16,147,4039,0.036395147313691506
2015,F,17,117,3791,0.030862569242943814
2015,F,18,99,3581,0.02764590896397654
2015,F,19,126,3381,0.037267080745341616
2015,F,20,105,3172,0.03310214375788146
2015,F,21,122,2974,0.0410221923335575
2015,F,22,92,2776,0.03314121037463977
2015,F,23,92,2594,0.03546646106399383
2015,F,24,73,2427,0.030078285949732178
2015,F,25,83,2261,0.0367094206103494
2015,F,26,79,2093,0.03774486383182035
2015,F,27,82,1939,0.042289840123775145
2015,F,28,64,1786,0.03583426651735722
2015,F,29,67,1659,0.04038577456298975
2015,F,30,56,1525,0.036721311475409836
2015,F,31,44,1418,0.031029619181946404
2015,F,32,56,1293,0.04331013147718484
2015,F,33,41,1171,0.035012809564474806
2015,F,34,50,1063,0.047036688617121354
2015,F,35,35,956,0.036610878661087864
2015,F,36,36,849,0.04240282685512368
2015,F,37,20,620,0.03225806451612903
2015,F,38,22,452,0.048672566371681415
2015,F,39,30,370,0.08108108108108109
2015,F,40,27,299,0.0903010033444816
2015,F,41,10,224,0.044642857142857144
2015,F,42,7,176,0.03977272727272727
2015,F,43,6,139,0.04316546762589928
2015,F,44,4,98,0.04081632653061224
2015,F,45,5,80,0.0625
2015,F,46,2,57,0.03508771929824561
2015,F,47,0,42,0.0
2015,F,48,1,36,0.027777777777777776
2015,F,49,0,27,0.0
2015,F,50,0,20,0.0
2015,F,51,0,18,0.0
2015,F,52,0,18,0.0
2015,F,53,0,18,0.0
2015,F,54,0,18,0.0
2015,F,55,0,18,0.0
2015,F,56,0,18,0.0
2015,F,57,0,18,0.0
2015,F,58,0,18,0.0
2015,F,59,0,18,0.0
2015,F,60,18,18,1.0
2015,G,1,15,1896,0.007911392405063292
2015,G,2,23,1813,0.0126861555432984
2015,G,3,48,1753,0.027381631488876214
2015,G,4,41,1672,0.02452153110047847
2015,G,5,53,1600,0.033125
2015,G,6,39,1515,0.02574257425742574
2015,G,7,65,1447,0.044920525224602624
2015,G,8,59,1351,0.043671354552183565
2015,G,9,41,1264,0.03243670886075949
2015,G,10,59,1196,0.04933110367892977
2015,G,11,38,1115,0.034080717488789235
2015,G,12,39,1051,0.037107516650808754
2015,G,13,41,986,0.04158215010141988
2015,G,14,29,914,0.03172866520787746
2015,G,15,46,857,0.05367561260210035
2015,G,16,27,791,0.03413400758533502
2015,G,17,36,748,0.0481283422459893
2015,G,18,19,698,0.027220630372492838
2015,G,19,32,661,0.048411497730711045
2015,G,20,16,616,0.025974025974025976
2015,G,21,23,577,0.03986135181975736
2015,G,22,31,533,0.058161350844277676
2015,G,23,17,480,0.035416666666666666
2015,G,24,20,448,0.044642857142857144
2015,G,25,19,413,0.04600484261501211
2015,G,26,10,388,0.02577319587628866
2015,G,27,19,366,0.05191256830601093
2015,G,28,13,335,0.03880597014925373
2015,G,29,9,310,0.02903225806451613
2015,G,30,11,282,0.03900709219858156
2015,G,31,12,254,0.047244094488188976
2015,G,32,8,229,0.034934497816593885
2015,G,33,7,210,0.03333333333333333
2015,G,34,3,198,0.015151515151515152
2015,G,35,11,179,0.061452513966480445
2015,G,36,7,154,0.045454545454545456
2015,G,37,6,110,0.05454545454545454
2015,G,38,10,87,0.11494252873563218
2015,G,39,6,64,0.09375
2015,G,40,3,53,0.05660377358490566
2015,G,41,0,45,0.0
2015,G,42,4,40,0.1
2015,G,43,1,31,0.03225806451612903
2015,G,44,1,24,0.041666666666666664
2015,G,45,2,21,0.09523809523809523
2015,G,46,0,17,0.0
2015,G,47,0,14,0.0
2015,G,48,0,11,0.0
2015,G,49,0,10,0.0
2015,G,50,0,9,0.0
2015,G,51,0,8,0.0
2015,G,52,0,8,0.0
2015,G,53,0,8,0.0
2015,G,54,0,8,0.0
2015,G,55,0,8,0.0
2015,G,56,0,8,0.0
2015,G,57,0,8,0.0
2015,G,58,0,8,0.0
2015,G,59,0,8,0.0
2015,G,60,8,8,1.0
2016,A,1,19,48955,0.0003881115309978552
2016,A,2,31,47832,0.0006481016892456933
2016,A,3,68,47338,0.001436478093709071
2016,A,4,72,46761,0.001539744659010714
2016,A,5,102,46055,0.0022147432417761372
2016,A,6,108,45234,0.00238758456028651
2016,A,7,124,44386,0.002793673680890371
2016,A,8,117,43381,0.0026970332634102486
2016,A,9,132,42305,0.00312019855809006
2016,A,10,132,41225,0.0032019405700424498
2016,A,11,140,40092,0.0034919684725132198
2016,A,12,154,38815,0.003967538322813345
2016,A,13,154,37539,0.004102400170489358
2016,A,14,155,36166,0.004285793286512194
2016,A,15,134,34704,0.0038612263715998157
2016,A,16,164,33362,0.004915772435705294
2016,A,17,162,31919,0.005075346972022933
2016,A,18,129,30377,0.0042466339664878035
2016,A,19,116,28944,0.004007739082365948
2016,A,20,130,27471,0.004732263113829129
2016,A,21,109,26007,0.00419117929788134
2016,A,22,132,24554,0.005375906166001466
