month_date,grade,flow_rate_30,flow_rate_90,flow_rate_120,flow_rate_60,flow_rate_150,flow_rate_180,flow_rate_gco
2016-10-01,D,0.017081,0.982822,1.0,1.0,0.912908,1.0,1.0
2016-10-01,E,0.022519,0.977814,1.0,0.994561,0.883578,1.0,1.0
2016-10-01,F,0.03017,0.983321,0.999923,0.999419,0.8075,1.0,1.0
2016-10-01,G,0.029851,1.0,0.946082,0.951696,0.770202,1.0,1.0
2016-11-01,A,0.002867,0.99367,1.0,0.960965,0.830088,1.0,1.0
2016-11-01,B,0.006592,1.0,1.0,0.974613,0.896942,1.0,1.0
2016-11-01,C,0.010321,0.986826,1.0,1.0,0.963185,1.0,1.0
2016-11-01,D,0.016503,0.989016,1.0,1.0,0.983298,1.0,1.0
2016-11-01,E,0.025723,1.0,1.0,1.0,0.992413,1.0,1.0
2016-11-01,F,0.03229,1.0,1.0,1.0,1.0,1.0,1.0
2016-11-01,G,0.037068,1.0,0.962692,1.0,1.0,1.0,1.0
2016-12-01,A,0.002925,1.0,1.0,1.0,0.830527,1.0,1.0
2016-12-01,B,0.006048,1.0,0.976286,0.957857,0.944819,1.0,1.0
2016-12-01,C,0.011279,0.997522,1.0,0.975453,0.948091,1.0,1.0
2016-12-01,D,0.01799,0.965402,1.0,1.0,0.981455,1.0,1.0
2016-12-01,E,0.023296,0.994658,0.995295,0.996955,0.983332,1.0,1.0
2016-12-01,F,0.029986,0.978189,0.995355,0.965163,0.998095,0.990883,1.0
2016-12-01,G,0.033566,0.993751,0.951696,0.994722,1.0,0.942263,1.0
2017-01-01,A,0.002995,0.98271,1.0,0.990135,0.902041,1.0,1.0
2017-01-01,B,0.006443,0.996403,0.997151,0.999316,0.932877,1.0,1.0
2017-01-01,C,0.011193,1.0,1.0,0.991249,0.958859,1.0,1.0
2017-01-01,D,0.017912,1.0,0.998873,1.0,0.9895,1.0,1.0
2017-01-01,E,0.020953,0.996861,0.990344,0.995603,1.0,1.0,1.0
2017-01-01,F,0.028788,0.99769,0.999625,0.994012,1.0,1.0,1.0
2017-01-01,G,0.027066,0.989751,1.0,0.989712,1.0,0.993001,1.0
2017-02-01,A,0.003054,0.863198,1.0,0.955695,0.72831,1.0,1.0
2017-02-01,B,0.006418,0.935049,1.0,0.985008,0.8378,1.0,1.0
2017-02-01,C,0.011462,0.855176,1.0,1.0,0.90166,1.0,1.0
2017-02-01,D,0.018067,0.903313,1.0,1.0,0.964247,0.979962,1.0
2017-02-01,E,0.021377,1.0,0.904722,1.0,1.0,0.989003,1.0
2017-02-01,F,0.028638,1.0,0.996465,1.0,1.0,0.781237,1.0
2017-02-01,G,0.02721,1.0,0.846002,1.0,1.0,0.957203,1.0
2017-03-01,A,0.002944,1.0,1.0,0.791412,0.870278,1.0,1.0
2017-03-01,B,0.006553,1.0,1.0,0.936358,0.914069,1.0,1.0
2017-03-01,C,0.011573,0.998465,1.0,0.952051,0.845678,1.0,1.0
2017-03-01,D,0.017429,1.0,1.0,0.936722,0.821506,1.0,1.0
2017-03-01,E,0.020675,0.923575,0.935797,0.954571,0.969531,1.0,1.0
2017-03-01,F,0.024991,0.965466,0.943508,0.921091,0.743846,1.0,1.0
2017-03-01,G,0.024308,0.936443,0.878982,0.979365,0.708002,1.0,1.0
2017-04-01,A,0.002481,0.960979,1.0,1.0,0.862273,1.0,1.0
2017-04-01,B,0.006924,0.95057,1.0,1.0,0.974195,1.0,1.0
2017-04-01,C,0.012495,0.995514,1.0,0.970701,0.937475,1.0,1.0
2017-04-01,D,0.018576,1.0,1.0,1.0,0.947145,1.0,1.0
2017-04-01,E,0.022232,1.0,1.0,0.993994,1.0,1.0,1.0
2017-04-01,F,0.031213,1.0,1.0,0.958686,1.0,1.0,1.0
2017-04-01,G,0.030242,1.0,1.0,1.0,1.0,1.0,1.0
2017-05-01,A,0.003828,0.79702,1.0,0.999237,0.82235,1.0,1.0
2017-05-01,B,0.007116,0.919619,1.0,1.0,0.933468,0.990808,1.0
2017-05-01,C,0.013203,1.0,1.0,0.975849,0.949067,1.0,1.0
2017-05-01,D,0.018354,0.961941,0.991181,0.95889,0.953842,1.0,1.0
2017-05-01,E,0.020797,0.985956,0.968107,0.97735,0.917967,0.9355,1.0
2017-05-01,F,0.021479,1.0,0.92552,0.950631,0.974871,0.934714,1.0
2017-05-01,G,0.022525,0.907621,0.983693,0.981254,0.938674,0.90627,1.0
2017-06-01,A,0.003807,0.969667,1.0,0.930065,0.817659,1.0,1.0
2017-06-01,B,0.007916,0.993952,1.0,1.0,0.884483,1.0,1.0
2017-06-01,C,0.014177,1.0,0.985254,0.998927,0.986456,1.0,1.0
2017-06-01,D,0.019692,1.0,1.0,0.983714,1.0,1.0,1.0
2017-06-01,E,0.024457,1.0,1.0,1.0,1.0,1.0,1.0
2017-06-01,F,0.034859,1.0,0.972545,1.0,1.0,1.0,1.0
2017-06-01,G,0.041371,1.0,1.0,1.0,1.0,1.0,1.0
2017-07-01,A,0.00353,0.777698,1.0,1.0,0.755552,1.0,1.0
2017-07-01,B,0.007659,0.828509,1.0,1.0,0.922346,1.0,1.0
2017-07-01,C,0.012847,0.923307,1.0,0.950166,1.0,1.0,1.0
2017-07-01,D,0.017277,0.984783,0.975155,0.988488,0.97186,0.982872,1.0
2017-07-01,E,0.022767,0.950073,0.993181,1.0,0.991693,0.972574,1.0
2017-07-01,F,0.028967,0.971186,0.946563,0.973007,1.0,0.92238,1.0
2017-07-01,G,0.025343,0.965404,0.993405,0.981795,0.891495,1.0,1.0
2017-08-01,A,0.004395,0.959701,1.0,0.795165,0.92181,1.0,1.0
2017-08-01,B,0.00858,0.940203,1.0,0.959982,0.916659,1.0,1.0
2017-08-01,C,0.014914,0.97014,1.0,0.968926,0.962304,1.0,1.0
2017-08-01,D,0.018855,0.962002,0.992692,0.973782,0.893305,1.0,1.0
2017-08-01,E,0.023189,0.9467,1.0,1.0,0.789989,1.0,1.0
2017-08-01,F,0.029035,0.966823,1.0,0.982555,0.579496,1.0,1.0
2017-08-01,G,0.025346,0.941676,1.0,0.940307,0.475653,1.0,1.0
2017-09-01,A,0.005354,1.0,1.0,0.935305,0.833482,1.0,1.0
2017-09-01,B,0.009509,1.0,1.0,0.985377,0.904324,1.0,1.0
2017-09-01,C,0.014814,0.993704,1.0,1.0,0.996359,1.0,1.0
2017-09-01,D,0.020697,1.0,1.0,1.0,0.993127,1.0,1.0
2017-09-01,E,0.023093,0.960117,1.0,1.0,0.971714,1.0,1.0
2017-09-01,F,0.025722,1.0,1.0,1.0,0.968576,1.0,1.0
2017-09-01,G,0.029613,1.0,1.0,1.0,0.875307,1.0,1.0
2017-10-01,A,0.00443,0.824481,1.0,0.966627,0.845499,1.0,1.0
2017-10-01,B,0.009425,0.887251,1.0,1.0,0.941489,1.0,1.0
2017-10-01,C,0.015283,0.931278,1.0,0.985645,0.967556,1.0,1.0
2017-10-01,D,0.020592,0.951966,1.0,1.0,0.94611,0.997517,1.0
2017-10-01,E,0.022171,0.943785,1.0,0.968509,0.953626,1.0,1.0
2017-10-01,F,0.019952,0.97339,0.984689,0.915115,0.978498,1.0,1.0
2017-10-01,G,0.04618,0.963194,0.937228,0.960889,0.954898,1.0,1.0
2017-11-01,A,0.004318,0.994988,1.0,1.0,0.781761,1.0,1.0
2017-11-01,B,0.009505,0.994256,1.0,1.0,0.902745,1.0,1.0
2017-11-01,C,0.015716,1.0,1.0,1.0,0.952872,1.0,1.0
2017-11-01,D,0.02059,0.976277,1.0,1.0,0.993341,1.0,1.0
2017-11-01,E,0.021647,1.0,1.0,1.0,0.9622,1.0,1.0
2017-11-01,F,0.018093,1.0,1.0,1.0,1.0,1.0,1.0
2017-11-01,G,0.031533,1.0,1.0,1.0,1.0,1.0,1.0
2017-12-01,A,0.004891,0.996087,1.0,1.0,0.800885,1.0,1.0
2017-12-01,B,0.009509,0.979617,1.0,0.988377,0.889349,1.0,1.0
2017-12-01,C,0.016622,0.98969,0.993126,0.980019,0.939395,1.0,1.0
2017-12-01,D,0.020547,0.959951,1.0,0.991458,0.963896,1.0,1.0
2017-12-01,E,0.019945,0.971583,0.989296,0.924132,0.960991,1.0,1.0
2017-12-01,F,0.018705,0.938011,0.963359,1.0,0.949658,0.994949,1.0
2017-12-01,G,0.064331,0.980019,0.957143,1.0,0.974122,0.922228,1.0
2018-01-01,A,0.004827,0.997643,1.0,0.985621,0.805282,1.0,1.0
2018-01-01,B,0.011346,0.997564,1.0,0.979896,0.928729,1.0,1.0
2018-01-01,C,0.016523,1.0,1.0,0.9694,0.960831,1.0,1.0
2018-01-01,D,0.021766,0.99171,0.992355,0.994088,0.932422,1.0,1.0
2018-01-01,E,0.019827,0.932631,1.0,0.993739,0.932225,1.0,1.0
2018-01-01,F,0.014646,0.946234,0.946665,1.0,0.942658,0.973946,1.0
2018-01-01,G,0.042108,0.983407,1.0,0.997222,0.942415,0.998577,1.0
2018-02-01,A,0.005052,0.682397,1.0,1.0,0.810934,1.0,1.0
2018-02-01,B,0.011983,0.931505,1.0,0.851458,0.897262,1.0,1.0
2018-02-01,C,0.017649,0.934271,1.0,1.0,0.90477,1.0,1.0
2018-02-01,D,0.022736,0.969868,1.0,0.986171,0.96692,0.99979,1.0
2018-02-01,E,0.020048,0.943183,1.0,1.0,0.965433,1.0,1.0
2018-02-01,F,0.014791,0.915489,1.0,1.0,1.0,1.0,1.0
2018-02-01,G,0.043868,0.4898,1.0,1.0,0.595397,0.846273,1.0
2018-03-01,A,0.00557,0.928038,1.0,0.770647,0.798692,1.0,1.0
2018-03-01,B,0.009851,1.0,1.0,0.858572,0.851678,1.0,1.0
2018-03-01,C,0.017705,1.0,1.0,0.97755,0.843113,1.0,1.0
2018-03-01,D,0.022204,0.983706,1.0,0.936561,0.814137,1.0,1.0
2018-03-01,E,0.014942,0.937618,0.968078,0.902884,0.794088,1.0,1.0
